PMID,NCTID,CombnID,DLT_Name,Grade,Duration,DLT_Exculsion,Comments
25687990,NA,365,treatment delay of more than 3 weeks due to treatment-related toxicity,NA,NA,NA,NA
25422155,UMIN000008415,366,hematological toxicity,4,NA,NA,NA
25422155,UMIN000008415,366,non-hematological toxicity,>=3,NA,NA,NA
25422155,UMIN000008415,366,any delay more than 14 days in the completion of treatment between the first day of the first cycle and of the second cycle,NA,NA,NA,NA
21077997,NA,367,neutropenia,4,>4 days,NA,NA
21077997,NA,367,febrile neutropenia,3,NA,NA,NA
21077997,NA,367,thrombocytopenia,3,NA,NA,NA
21077997,NA,367,non-hematological toxicity,3 or 4,NA,TRUE,NA
21077997,NA,367,a skip of irinotecan on day 8,NA,NA,NA,NA
21077997,NA,367,an 8-day interruption of administration of S-1,NA,NA,NA,NA
21077997,NA,367,8 days delay of the initiation of the second cycle,NA,NA,NA,NA
21540865,NCT00705016,368,haematological toxicity,4,NA,NA,NA
21540865,NCT00705016,368,non-haematological toxicity,4,NA,TRUE,NA
21540865,NCT00705016,368,Any treatment-related death observed within the first 3 weeks of therapy,NA,NA,NA,NA
23397499,NA,369,treatment-related toxicity,3 or 4,NA,NA,NA
16203658,NA,370,neutropenia,4,NA,NA,NA
16203658,NA,370,thrombocytopenia,4,NA,NA,NA
16203658,NA,370,febrile neutropenia,NA,NA,NA,NA
16203658,NA,370,any other adverse event or laboratory abnormality,3 or 4,NA,NA,NA
16203658,NA,370,any hematologic or nonhematologic toxicity requiring treatment delay for more than 3 days,NA,NA,NA,NA
16203658,NA,370,any adverse event requiring the interruption of L-OHP administration,NA,NA,NA,NA
22510347,NA,372,neutropenic fever,NA,NA,NA,NA
22510347,NA,372,absolute neutrophil count <500,NA,.5 days,NA,NA
22510347,NA,372,"platelet count <20,000",NA,NA,NA,NA
22510347,NA,372,any vector-related nonhematologic toxicity,3,NA,NA,NA
16163539,NA,373,an absolute leukocyte count < 1.0 x 109/L,4,>=4 days,NA,NA
16163539,NA,373,a body temperature higher than 38C or the occurrence of an infection with an absolute granulocyte count < 0.5 x 109/L (grade 4),NA,NA,NA,NA
16163539,NA,373,a platelet count < 20.0 x 109/L,NA,NA,NA,NA
16163539,NA,373,non-hematological toxicity,>=3,NA,FALSE,NA
16163539,NA,373,a treatment delay of 1 week or more because of toxicity,NA,NA,NA,NA
16319514,NA,374,leucopenia,4,NA,NA,NA
16319514,NA,374,neutropenia,4,NA,NA,NA
16319514,NA,374,febrile neutropenia,NA,NA,NA,NA
16319514,NA,374,thrombocytopenia,4,NA,NA,NA
16319514,NA,374,thrombocytopenia requiring transfusion,3,NA,NA,NA
16319514,NA,374,non-hematological toxicity,>=3,NA,FALSE,NA
16319514,NA,374,any toxicity that necessitated a treatment delay of more than 3 weeks,NA,NA,NA,NA
16466986,NA,375,neutropenia,4,NA,NA,NA
16466986,NA,375,thrombocytopenia,>=3,NA,NA,NA
16466986,NA,375,neutropenic fever or sepsis,NA,NA,NA,NA
16466986,NA,375,nausea/vomiting or diarrhea,>=3,NA,NA,NA
16466986,NA,375,any single interruption of radiation therapy ≥10 days,NA,NA,NA,NA
16466986,NA,375,≥2 interruptions of radiation per course,NA,NA,NA,NA
16466986,NA,375,a delay in completion of radiation therapy by ≥14 days,NA,NA,NA,NA
16466986,NA,375,any treatment related death or hospitalization,NA,NA,NA,NA
15473585,NA,376,gastrointestinal toxicity,3,NA,NA,NA
15473585,NA,376,toxicity of any kind necessitating a cumulative treatment break of more than 7 days,4,NA,NA,NA
26783290,NCT01344031,377,hematologic event,4,NA,NA,NA
26783290,NCT01344031,377,uncontrollable hyperglycemia,NA,NA,NA,NA
26783290,NCT01344031,377,nonhematologic toxicity,3 or 4,NA,NA,NA
26783290,NCT01344031,377,nausea,3 or 4,NA,NA,NA
26783290,NCT01344031,377,vomiting,3 or 4,NA,NA,NA
26783290,NCT01344031,377,diarrhea,3 or 4,NA,NA,NA
26783290,NCT01344031,377,any intolerable nonhematologic toxicity requiring a dose reduction,2,NA,NA,NA
26783290,NCT01344031,377,any intolerable grade 3 hematologic toxicity requiring a dose reduction,3,NA,NA,NA
26783290,NCT01344031,377,a delay of MK-2206 or anastrozole for >1 week during cycle 1 or >3 total weeks during the first 3 cycles of therapy in RPTD determination,NA,NA,NA,NA
14605864,NA,378,neutropenia,4,>5 days,NA,NA
14605864,NA,378,febrile neutropenia,NA,NA,NA,NA
14605864,NA,378,thrombocytopenia,4,NA,NA,NA
14605864,NA,378,nonhaematological toxicity including diarrhoea despite loperamide treatment,3,NA,FALSE,NA
14739662,NA,379,hematologic toxicity,4,NA,NA,NA
14739662,NA,379,nonhematologic toxicity,>=3,NA,FALSE,NA
15818508,NA,380,haematological toxicity,4,NA,NA,NA
15818508,NA,380,febrile neutropenia,NA,NA,NA,NA
15818508,NA,380,sepsis concomitatnt to grade 3/4 neutropenia,NA,NA,NA,NA
15818508,NA,380,symptomatic thrombocytopenia,NA,NA,NA,NA
15818508,NA,380,any nonhaematological toxicity,3 or 4,NA,FALSE,NA
15818508,NA,380,"early infusion termination before 14 days for any reason other than technical issues, only for the first step and first infusion",NA,NA,NA,NA
16199307,NA,381,hematologic effects,4,NA,NA,NA
16199307,NA,381,nonhematologic systemic effects,3 or 4,NA,NA,NA
16199307,NA,381,mucositis,4,NA,NA,NA
16199307,NA,381,"Prolonged mucositis, lasting longer than 6 weeks from completion ofchemoradiation",4,NA,NA,NA
16249791,NA,382,diarrhoea,3 or 4,NA,NA,NA
16249791,NA,382,nausea,3 or 4,NA,NA,NA
16249791,NA,382,vomiting,3 or 4,NA,NA,NA
16249791,NA,382,thrombocytopaenia,3 or 4,NA,NA,NA
16249791,NA,382,neutropaenia,3 or 4,NA,NA,NA
16249791,NA,382,acute sensorimotor neuropathy,3,NA,NA,NA
15729600,NA,383,non-hematological toxicities,3 or 4,NA,NA,NA
15729600,NA,383,platelet count,4,NA,NA,NA
15729600,NA,383,platelet count with bleeding tendency,3,NA,NA,NA
15729600,NA,383,leucopenia,4,NA,NA,NA
15729600,NA,383,neutropenia,4,>3 days,NA,NA
15729600,NA,383,febrile neutropenia,3 or 4,NA,NA,NA
15729600,NA,383,A delay of the second course by at least 14 days,NA,NA,NA,NA
30684019,NCT02109016,384,febrile neutropenia,3,NA,NA,NA
30684019,NCT02109016,384,neutropenia,4,>5 days,NA,NA
30684019,NCT02109016,384,thrombocytopenia,3,>5 days,NA,NA
30684019,NCT02109016,384,any other haematological toxicities,4,NA,NA,NA
30684019,NCT02109016,384,All non-haematologic toxicity (grade 3 increase in AST and ALT lasting for more than 7 days; hypertension with SBP ≥160 mmHg or DBP ≥100 mmHg if not controlled by antihypertensive therapy within 7 days; grade 3 nausea and vomiting if not controlled by antiemetic treatment),>=3,NA,NA,NA
30684019,NCT02109016,384,proteinuria,2,>7 days,NA,NA
30684019,NCT02109016,384,administration of less than 75% of planned doses of lucitanib due to treatment related toxicities,NA,NA,NA,NA
30543347,NCT01219699,385,prespecified AEs or laboratory abnormalities that may have been associated with study treatment and occurred fewer than 28 days following the first alpelisib dose (cycle 1),NA,NA,NA,NA
16297614,NA,386,leukopenia,4,NA,NA,NA
16297614,NA,386,neutropenia,4,NA,NA,NA
16297614,NA,386,thrombocytopenia,4,NA,NA,NA
16297614,NA,386,febrile neutropenia,NA,NA,NA,NA
16297614,NA,386,severe infection (requiring hospitalisation and antibiotic therapy),NA,NA,NA,NA
16297614,NA,386,anaemia,4,NA,NA,NA
16297614,NA,386,diarrhoea,3,>3 days,NA,NA
16297614,NA,386,diarrhoea,4,NA,NA,NA
16297614,NA,386,vomiting despite satisfactory prophylactic and curative treatmen,3 or 4,NA,NA,NA
16297614,NA,386,mucositis,3 or 4,NA,NA,NA
16297614,NA,386,sensory neuropathy,3,NA,NA,NA
16297614,NA,386,any life-threatening event and/or any event resulting in hospitalisation not scheduled in the context of treatment,NA,NA,NA,NA
15205598,NA,387,NA,NA,NA,NA,DLT not defined
28854070,NA,388,hematologic toxicity,>=4,NA,NA,NA
28854070,NA,388,nonhematologic toxicity,>=3,NA,NA,NA
28854070,NA,388,toxicity that resulted in < 14 days of treatment during the first treatment cycle,>=2,NA,NA,NA
15274409,NA,389,haematological toxicity,4,NA,NA,NA
15274409,NA,389,nausea and vomiting,4,NA,NA,NA
15274409,NA,389,any other non-haematological toxicity,3,NA,FALSE,NA
16596209,NA,390,non-hematological toxicity,3 or 4,NA,FALSE,NA
16596209,NA,390,neutropenia,4,NA,NA,NA
16596209,NA,390,febrile neutropenia,NA,NA,NA,NA
16596209,NA,390,other hematological toxicity,4,NA,NA,NA
16596209,NA,390,any toxicity determining a treatment delay longer than 2 weeks,NA,NA,NA,NA
15596912,NA,391,neutropenia in GCSF-supported patients,4,NA,NA,NA
15596912,NA,391,thrombocytopenia,4,NA,NA,NA
15596912,NA,391,neutropenic fever,NA,NA,NA,NA
15596912,NA,391,nonhematological toxicity,4,NA,FALSE,NA
15596912,NA,391,more than 2-week treatment delay,NA,NA,NA,NA
16319513,NA,392,leukopenia/neutropenia,4,NA,NA,NA
16319513,NA,392,febrile grade 3 neutropenia,NA,>4 days,NA,NA
16319513,NA,392,thrombocytopenia,3,NA,NA,NA
16319513,NA,392,non-hematological toxicity,>=3,NA,NA,NA
14581279,NA,393,neutropenia,4,>=5 days,NA,NA
14581279,NA,393,thrombocytopenia,4,>=5 days,NA,NA
14581279,NA,393,neutropenia associated with grade ≥2 fever,4,NA,NA,NA
14581279,NA,393,neuropathy that did not resolve prior to initiation of next cycle,>=3,NA,NA,NA
14581279,NA,393,non-hematological toxicity related to study drugs,>=3,NA,NA,NA
14581279,NA,393,"nausea, vomiting or diarrhea that occurred despite maximal supportive therapy",>=3,NA,NA,NA
14581279,NA,393,cycle 2 delay of >2 weeks due to toxicity,NA,NA,NA,NA
23260601,NA,394,nonhematologic toxicity that was at least possibly attributable to protocol therapy,>=3,NA,FALSE,NA
23260601,NA,394,hematologic toxicity,4,>3 weeks,NA,NA
23260601,NA,394,infections,4,NA,NA,NA
15613903,NA,395,ANC < 500/ml,NA,>5 days,NA,NA
15613903,NA,395,platelets < 50 000/ml,NA,>5 days,NA,NA
15613903,NA,395,ANC < 500/ml with fever requiring parenteral antibiotics,NA,NA,NA,NA
15613903,NA,395,non-hematologic toxicity,3,NA,FALSE,NA
15613903,NA,395,nausea and vomiting,3,NA,NA,NA
15014353,NA,396,non-hematologic toxicity (including nausea/vomiting despite aggressive antiemetic therapy),>=3,NA,NA,NA
15014353,NA,396,inability of the patient to take 75% or more of planned chemotherapy,NA,NA,NA,NA
15961435,NA,397,leukopenia,4,>4 days,NA,NA
15961435,NA,397,neutropenia,4,>4 days,NA,NA
15961435,NA,397,leukopenia accompanied by high fever (>38C),4,NA,NA,NA
15961435,NA,397,neutropenia accompanied by high fever (>38C),4,NA,NA,NA
15961435,NA,397,thrombocytopenia (<20 000/mm3),3,NA,NA,NA
15961435,NA,397,non-hematological toxicities,3 or 4,NA,FALSE,NA
16145066,NA,398,nonhematologic toxicity,>=3,NA,FALSE,NA
16145066,NA,398,hematologic toxicity,4,NA,NA,NA
16145066,NA,398,febrile neutropenia,NA,NA,NA,NA
15719490,NA,399,neutropenia,4,>5 days,NA,NA
15719490,NA,399,neutropenia complicated by fever >38.5 °C,3 or 4,NA,NA,NA
15719490,NA,399,thrombocytopenia,>=3,NA,NA,NA
15719490,NA,399,any non-haematological toxicity,>=3,NA,FALSE,NA
15297392,NA,400,neutropenia,4,>4 days on day 1 of next cycle,NA,NA
15297392,NA,400,a neutropenic fever despite therapy with G-CSF,NA,NA,NA,NA
15297392,NA,400,thrombocytopenia,4,>4 days on day 1 of next cycle,NA,NA
15297392,NA,400,mucositis and/or dermatitis,>=4,>7 days,NA,NA
15297392,NA,400,mucositis and/or dermatitis not resolving to grade 3 on day 1 of next cycle,>=4,NA,NA,NA
15297392,NA,400,any other toxicity resulting in a failure to receive the full dose of chemotherapy within 24 h of the scheduled time during the first three cycles,3,NA,FALSE,NA
15108040,NA,401,nonhematologic toxicity,>=3,NA,FALSE,NA
15108040,NA,401,neutropenia,4,>4 days,NA,NA
15108040,NA,401,neutropenic fever,3,NA,NA,NA
15108040,NA,401,thrombocytopenia,4,NA,NA,NA
16141295,NA,402,neutropenia,4,>3 days,NA,NA
16141295,NA,402,thrombocytopenia,4,NA,NA,NA
16141295,NA,402,any febrile grade 3 or 4 (severe) hematological toxicity,NA,NA,NA,NA
16141295,NA,402,non-hematological toxicity,3,NA,FALSE,NA
16141295,NA,402,More than 7 days of rest following S-1 and the discontinuation of the second administration of CPT-11 during the first course,NA,NA,NA,NA
15028404,NA,403,"nausea, vomiting or diarrhoea despite medical intervention",3 or 4,NA,NA,NA
15028404,NA,403,neutropenia,4,>=7 days,NA,NA
15028404,NA,403,eutropenic fever,NA,NA,NA,NA
15028404,NA,403,thrombocytopenia,4,NA,NA,NA
15028404,NA,403,fatigue,>=3,NA,NA,NA
15028404,NA,403,urinary bladder problems,>=3,NA,NA,NA
15028404,NA,403,other non-haematological toxicity,>=3,NA,NA,NA
15028404,NA,403,compliance below 75% of the planned chemoradiotherapy due to toxicity,NA,NA,NA,NA
15122078,NA,404,"nausea, vomiting, or diarrhea, uncontrolled by aggressive support",>=3,NA,NA,NA
15122078,NA,404,neutropenia,4,>3 days,NA,NA
15122078,NA,404,leukopenia,4,>3 days,NA,NA
15122078,NA,404,"febrile neutropenia, defined as a body temperature ≥38.5◦C and an ANC <1,000/µL",NA,NA,NA,NA
15122078,NA,404,hematologic toxicity other than neutropenia or leukopenia,>=3,NA,NA,NA
15122078,NA,404,nonhematologic toxicity,>=3,NA,NA,NA
15942632,NA,405,neutropenia complicated by fever,3 or 4,NA,NA,NA
15942632,NA,405,neutropenia,4,>4 days,NA,NA
15942632,NA,405,thrombocytopenia,4,NA,NA,NA
15942632,NA,405,any other nonhaematologic toxicity,3 or 4,NA,FALSE,NA
15942632,NA,405,delay of recovery from treatment-related toxicity for more than 2 weeks,NA,NA,NA,NA
15014354,NA,406,neutropenia,4,>7 days,NA,NA
15014354,NA,406,thrombocytopenia,4,>7 days,NA,NA
15014354,NA,406,neutropenia with fever >= 38.3C,4,NA,NA,NA
15014354,NA,406,mucositis,4,NA,NA,NA
15014354,NA,406,dermatitis,4,NA,NA,NA
15014354,NA,406,diarrhea (despite anti-diarrheal prophylaxis),4,NA,NA,NA
15014354,NA,406,failure of thrombocytopenia to resolve within 21 days,NA,NA,NA,NA
15014354,NA,406,failure of neutropenia to resolve to grade 1 or less,NA,NA,NA,NA
15014354,NA,406,failure of non-hematologic toxicity to resolve within 21 days,NA,NA,NA,NA
16009951,NA,407,neutropenia,4,NA,NA,NA
16009951,NA,407,thrombocytopenia,4,NA,NA,NA
16009951,NA,407,"neutropenic fever, defined as grade 3 or 4 neutropenia plus fever greater than 38.3°C",NA,NA,NA,NA
16009951,NA,407,diarrhea despite aggressive use of loperamide,3 or 4,NA,NA,NA
16009951,NA,407,total bilirubin >= 3.0 mg/dL not caused by disease progression,NA,NA,FALSE,NA
16009951,NA,407,serum creatinine >= 1.8 mg/dL that does not recover to less than 1.5 mg/dL within 2 weeks,NA,NA,NA,NA
14962716,NA,409,absolute neutrophil count < 0.5x109 cells/l,NA,5 days,NA,NA
14962716,NA,409,latelet count < 25x109 cells/,NA,NA,NA,NA
14962716,NA,409,diarrhoea despite loperamide support,3,NA,NA,NA
14962716,NA,409,other non-haematological toxicity,>=3,NA,NA,NA
14962716,NA,409,receipt of < 75% of planned dose of both drugs in a cycle,NA,NA,NA,NA
29289986,NA,410,febrile neutropenia with grade ≥ 3 neutropenia,NA,NA,NA,NA
29289986,NA,410,anemia,>=4,NA,NA,NA
29289986,NA,410,neutropenia,3,>=5 days,NA,NA
29289986,NA,410,neutropenia,>=4,NA,NA,NA
29289986,NA,410,thrombocytopenia with grade ≥ 3 bleeding,3,NA,NA,NA
29289986,NA,410,thrombocytopenia,>=4,NA,NA,NA
29289986,NA,410,acute kidney injury,>=3,NA,NA,NA
29289986,NA,410,somnolence,>=3,NA,NA,NA
29289986,NA,410,oral mucositis,>=3,NA,NA,NA
29289986,NA,410,other non-hematologic toxicity,>=3,NA,NA,NA
29289986,NA,410,a delay in treatment of greater than 2 weeks due to toxicity,NA,NA,NA,NA
15549585,NA,411,nonhematologic toxicity,3,NA,FALSE,NA
15549585,NA,411,leukopenia,4,>5 days,NA,NA
15549585,NA,411,febrile neutropenia,3,NA,NA,NA
15549585,NA,411,thrombocytopenia,4,NA,NA,NA
15549585,NA,411,thrombocytopenia with hemorrhage,3,NA,NA,NA
15549585,NA,411,a WBC count of less than 3000/µl,NA,NA,NA,NA
15549585,NA,411,a platelet count of less than 100000/µl requiring treatment to be discontinued for at least 8 days,NA,NA,NA,NA
15549585,NA,411,non-hematologic toxicity on day 22 requiring treatment to be discontinued for at least 8 days,>=2,NA,NA,NA
14676796,NA,412,neutropenia,4,>3 days,NA,NA
14676796,NA,412,any febrile grade 3 or 4 (severe) haematological toxicity,NA,NA,NA,NA
14676796,NA,412,nonhaematological toxicity,3,NA,FALSE,NA
14676796,NA,412,when the second course treatment was not resumed within 18 days after the first course,NA,NA,NA,NA
16570038,NA,413,neutropenia,4,NA,NA,NA
16570038,NA,413,thrombocytopenia,4,NA,NA,NA
16570038,NA,413,febrile grade 3 or 4 haematological toxicity,NA,NA,NA,NA
16570038,NA,413,nonhaematological toxicity,3,NA,FALSE,NA
15033659,NA,414,hematological toxicity (granulocyte level <0.5 × 109/l or platelets <25 × 109/l,4,NA,NA,NA
15033659,NA,414,febrile neutropenia,3 or 4,NA,NA,NA
15033659,NA,414,sepsis concomitant with grade 3/4 neutropenia,NA,NA,NA,NA
15033659,NA,414,symptomatic thrombocytopenia (hemorrhage),NA,NA,NA,NA
15033659,NA,414,non-hematological toxicity in the first course,3 or 4,NA,FALSE,NA
16601426,NA,415,nonhematologic toxicity,3 or 4,NA,FALSE,NA
16601426,NA,415,hematologic toxicity,4,>7 days,NA,NA
16601426,NA,415,"hematologic toxicity complicated by fever, infection, or hemorrhage",4,NA,NA,NA
16601426,NA,415,nausea,3,NA,NA,NA
16601426,NA,415,vomiting,4,NA,NA,NA
33641211,NA,416,nonhematologic toxicity that was considered related to ixazomib,>=3,NA,NA,NA
33641211,NA,416,hematologic toxicity that was considered related to ixazomib,>=4,NA,NA,NA
14647137,NA,417,"haematological toxicity (neutrophile granulocyte, thrombocytes)",4,NA,NA,NA
14647137,NA,417,diarrhoea,3,NA,NA,NA
14647137,NA,417,febrile neutropenia with any grade of diarrhoea or any organ toxicity grade III (nephrotoxicity grade II),3,NA,FALSE,NA
15947933,NA,418,any non-hematologic toxicity,>=3,NA,FALSE,NA
15947933,NA,418,neutropenia,4,>7 days,NA,NA
15947933,NA,418,thrombocytopenia,4,NA,NA,NA
15947933,NA,418,thrombocytopenic bleeding,NA,NA,NA,NA
15947933,NA,418,febrile neutropenia (temperature >38.5C),NA,NA,NA,NA
15947933,NA,418,anemia,4,NA,NA,NA
16549999,NA,419,nausea and or vomiting despite adequate antiemetic therapy (steroids plus 5-HT3 antagonists at investigator criteria),>=3,NA,NA,NA
16549999,NA,419,any non-hematological toxicity,>=3,NA,FALSE,NA
16549999,NA,419,any hematological toxicity,>=3,NA,FALSE,NA
16549999,NA,419,neutropenia,4,>5 days,NA,NA
16549999,NA,419,febrile neutropenia defined as temperature >= 38.51C and neutrophil cell count <= 1000/mm3,NA,NA,NA,NA
16549999,NA,419,inability of the patient to receive >= 75% planned UFT dose,NA,NA,NA,NA
34417914,NA,420,febrile neutropenia,NA,NA,NA,NA
34417914,NA,420,neutropenia,4,NA,NA,NA
34417914,NA,420,thrombocytopenia,4,NA,NA,NA
34417914,NA,420,fatigue,4,NA,NA,NA
34417914,NA,420,nausea and vomiting,3,NA,NA,NA
34417914,NA,420,treatment interruptions of≥7 days,NA,NA,NA,NA
34417914,NA,420,non-hematological AEs,>=3,NA,NA,NA
30635165,NCT01908478,421,thrombocytopenia/anemia,>=4,NA,NA,NA
30635165,NCT01908478,421,thrombocytopenia with bleeding,3,NA,NA,NA
30635165,NCT01908478,421,febrile neutropenia,>=3,NA,NA,NA
30635165,NCT01908478,421,ANC < 100,NA,>=3 days,NA,NA
