PMID,NCTID,CombnID,DLT,Grade,At_Level,Duration,Observed_Frequency,Total,Occurence,Comments,combined_dose_info
16891112,NA,40,allergic reaction,4,5,NA,1,7,NA,NA,"liposomal doxorubicin (40 mg/m2), ifosfamide (3000 mg)"
16891112,NA,40,Thrombocytopenia,4,5,NA,2,7,NA,NA,"liposomal doxorubicin (40 mg/m2), ifosfamide (3000 mg)"
16891112,NA,40,renal insufficiency,4,5,NA,1,7,NA,NA,"liposomal doxorubicin (40 mg/m2), ifosfamide (3000 mg)"
16891112,NA,40,Febrile neutropaenia,3 or 4,5,NA,3,7,NA,NA,"liposomal doxorubicin (40 mg/m2), ifosfamide (3000 mg)"
15477860,NA,41,neutropenia,4,6,>5 days,3,6,NA,NA,nk911 (67 mg/m2)
20204368,NA,42,neutropenia,4,5,NA,2,4,NA,NA,"cisplatin (125 mg/m2), cisplatin (125 mg/m2), liposomal doxorubicin (35 mg/m2)"
20204368,NA,42,thrombocytopenia,4,5,NA,1,4,NA,NA,"cisplatin (125 mg/m2), cisplatin (125 mg/m2), liposomal doxorubicin (35 mg/m2)"
16377584,NA,43,diarrhea,3,2,NA,1,11,NA,NA,"topotecan (1 mg/m2), topotecan (1 mg/m2), pegylated liposomal doxorubicin (40 mg/m2)"
16377584,NA,43,leukopenia,4,3,NA,1,7,NA,NA,"topotecan (1.25 mg/m2), topotecan (1.25 mg/m2), pegylated liposomal doxorubicin (40 mg/m2)"
16377584,NA,43,neutropenia,4,3,NA,2,7,NA,NA,"topotecan (1.25 mg/m2), topotecan (1.25 mg/m2), pegylated liposomal doxorubicin (40 mg/m2)"
16377584,NA,43,death,5,3,NA,1,7,NA,NA,"topotecan (1.25 mg/m2), topotecan (1.25 mg/m2), pegylated liposomal doxorubicin (40 mg/m2)"
16377584,NA,43,Neutropenic fever,NA,5,NA,1,7,NA,NA,"topotecan (1 mg/m2), topotecan (1 mg/m2), pegylated liposomal doxorubicin (30 mg/m2)"
16377584,NA,43,stomatitis,3,5,NA,1,7,NA,NA,"topotecan (1 mg/m2), topotecan (1 mg/m2), pegylated liposomal doxorubicin (30 mg/m2)"
16377584,NA,43,sensory peripheral neuropathy,3,5,NA,1,7,NA,NA,"topotecan (1 mg/m2), topotecan (1 mg/m2), pegylated liposomal doxorubicin (30 mg/m2)"
18927308,NA,44,severe neutropenia,4,1,NA,4,6,NA,NA,"trabectedin (0.9 mg/m2), doxorubicin (60 mg/m2)"
18927308,NA,44,neutropenia,4,3,NA,1,6,NA,NA,"trabectedin (1.3 mg/m2), doxorubicin (60 mg/m2)"
18927308,NA,44,thrombocytopenia,4,3,NA,2,6,NA,NA,"trabectedin (1.3 mg/m2), doxorubicin (60 mg/m2)"
17317836,NA,46,hypoxia,3,9,NA,1,3,NA,NA,doxorubicin (3.8 mg/m2)
17317836,NA,46,a >20% drop in forced vital capacity deemed to be drug related,NA,12,NA,1,11,NA,NA,doxorubicin (7.5 mg/m2)
17317836,NA,46,respiratory distress,4,13,NA,1,9,NA,NA,doxorubicin (9.4 mg/m2)
17317836,NA,46,bilateral ground glass infiltrates that were consistent with drug effect,NA,13,NA,1,9,NA,NA,doxorubicin (9.4 mg/m2)
19582371,NA,47,neutropenic fever,NA,2,NA,1,4,NA,NA,"myocet (50 mg/m2), ifosfamide (3000 mg/m2)"
16891870,NA,49,Febrile Neutropenia,NA,1,NA,1,6,NA,NA,"pegylated liposomal doxorubicin (25 mg/m2), ifosfamide (1700 mg/m2)"
16891870,NA,49,Neutropenia,4,2,NA,1,8,NA,NA,"pegylated liposomal doxorubicin (30 mg/m2), ifosfamide (1700 mg/m2)"
16891870,NA,49,Febrile Neutropenia,NA,3,NA,1,6,NA,NA,"pegylated liposomal doxorubicin (35 mg/m2), ifosfamide (1700 mg/m2)"
16891870,NA,49,Febrile Neutropenia,NA,4,NA,2,6,NA,NA,"pegylated liposomal doxorubicin (40 mg/m2), ifosfamide (1700 mg/m2)"
15528980,NA,50,febrile neutropenia,NA,6,NA,1,6,NA,NA,"tomudex (3.5 mg/m2), doxorubicin (60 mg/m2)"
15528980,NA,50,myelosuppression,4,6,NA,1,6,NA,NA,"tomudex (3.5 mg/m2), doxorubicin (60 mg/m2)"
19997959,NA,51,hypertension,3,3,NA,1,7,NA,NA,"motexafin gadolinium (3.3 mg/kg), doxorubicin (30 mg/m2)"
19997959,NA,51,nonneutropenic pneumonia,3,3,NA,1,7,NA,NA,"motexafin gadolinium (3.3 mg/kg), doxorubicin (30 mg/m2)"
19997959,NA,51,bacteremia,3,3,NA,1,7,NA,NA,"motexafin gadolinium (3.3 mg/kg), doxorubicin (30 mg/m2)"
19997959,NA,51,elevated GGT,3,3,NA,1,7,NA,NA,"motexafin gadolinium (3.3 mg/kg), doxorubicin (30 mg/m2)"
16755180,NA,52,Mucositis,3,3,NA,1,3,NA,Schedule A,"pegylated liposomal doxorubicin (40 mg/m2), paclitaxel (80 mg/m2), pegylated liposomal doxorubicin (40 mg/m2), paclitaxel (80 on day 1, 90 on days 8 and 15 mg/m2)"
16755180,NA,52,Febrile neutropenia,NA,3,NA,2,3,NA,Schedule B,"pegylated liposomal doxorubicin (40 mg/m2), paclitaxel (80 mg/m2), pegylated liposomal doxorubicin (40 mg/m2), paclitaxel (80 on day 1, 90 on days 8 and 15 mg/m2)"
18502128,NA,53,thrombocytopenia,4,1,NA,1,3,at cycle 3,NA,"gemcitabine (1000 mg/m2), pegylated liposomal doxorubicin (25 mg/m2)"
18502128,NA,53,thrombocytopenia,4,2,NA,1,6,at cycle 3,NA,"gemcitabine (1000 mg/m2), pegylated liposomal doxorubicin (30 mg/m2)"
18502128,NA,53,febrile neutropenia,NA,2,NA,1,6,at cycle 1,NA,"gemcitabine (1000 mg/m2), pegylated liposomal doxorubicin (30 mg/m2)"
18502128,NA,53,mucositis,4,4,NA,2,11,"at cycle 2, cycle 1",NA,"gemcitabine (1200 mg/m2), pegylated liposomal doxorubicin (35 mg/m2)"
18502128,NA,53,febrile neutropenia,NA,4,NA,1,11,at cycle 1,NA,"gemcitabine (1200 mg/m2), pegylated liposomal doxorubicin (35 mg/m2)"
16520906,NA,54,Proctitis,3,1,NA,1,6,NA,NA,"caelyx (7 NA), caelyx (7 NA), cisplatin (20-25 NA), cisplatin (20-25 NA), external pelvic rt (NA NA)"
16520906,NA,54,Skin moist desquamation,NA,1,NA,1,6,NA,NA,"caelyx (7 NA), caelyx (7 NA), cisplatin (20-25 NA), cisplatin (20-25 NA), external pelvic rt (NA NA)"
16520906,NA,54,Proctitis,3,2,NA,6,12,NA,NA,"caelyx (NA NA), caelyx (NA NA), cisplatin (NA NA), cisplatin (NA NA), external pelvic rt (NA NA)"
16520906,NA,54,Skin moist desquamation,NA,2,NA,3,6,NA,NA,"caelyx (NA NA), caelyx (NA NA), cisplatin (NA NA), cisplatin (NA NA), external pelvic rt (NA NA)"
16520906,NA,54,Cystitis,3,2,NA,1,6,NA,NA,"caelyx (NA NA), caelyx (NA NA), cisplatin (NA NA), cisplatin (NA NA), external pelvic rt (NA NA)"
16520906,NA,54,myelotoxicity,3,2,NA,2,6,NA,NA,"caelyx (NA NA), caelyx (NA NA), cisplatin (NA NA), cisplatin (NA NA), external pelvic rt (NA NA)"
16520906,NA,54,Proctitis,3,3,NA,1,6,NA,NA,"caelyx (NA NA), caelyx (NA NA), cisplatin (NA NA), cisplatin (NA NA), external pelvic rt (NA NA)"
16520906,NA,54,Skin moist desquamation,NA,3,NA,1,6,NA,NA,"caelyx (NA NA), caelyx (NA NA), cisplatin (NA NA), cisplatin (NA NA), external pelvic rt (NA NA)"
16520906,NA,54,Cystitis,3,3,NA,1,6,NA,NA,"caelyx (NA NA), caelyx (NA NA), cisplatin (NA NA), cisplatin (NA NA), external pelvic rt (NA NA)"
16520906,NA,54,Asthenia + auricular fibrillation,NA,3,NA,1,6,NA,NA,"caelyx (NA NA), caelyx (NA NA), cisplatin (NA NA), cisplatin (NA NA), external pelvic rt (NA NA)"
16520906,NA,54,myelotoxicity,3,3,NA,4,6,NA,NA,"caelyx (NA NA), caelyx (NA NA), cisplatin (NA NA), cisplatin (NA NA), external pelvic rt (NA NA)"
18525299,NA,55,Neutropenia,NA,NA,NA,25,NA,NA,"Dose escalation to
MTD or DLT was achieved in 35 patients",NA
18525299,NA,55,Asthenia,NA,NA,NA,5,NA,NA,"Dose escalation to
MTD or DLT was achieved in 35 patients",NA
18525299,NA,55,Diarrhea,NA,NA,NA,4,NA,NA,"Dose escalation to
MTD or DLT was achieved in 35 patients",NA
18525299,NA,55,Nausea/emesis,NA,NA,NA,2,NA,NA,"Dose escalation to
MTD or DLT was achieved in 35 patients",NA
16503137,NA,56,neutropenia resulting in treatment delay,2,1,NA,1,3,C1D15,NA,"gemcitabine (800 mg/m2), imatinib (400 mg), imatinib (400 mg)"
16503137,NA,56,neutropenia,3,1,NA,1,3,C1D8,NA,"gemcitabine (800 mg/m2), imatinib (400 mg), imatinib (400 mg)"
16503137,NA,56,thrombocytopenia,3,-1,NA,1,4,C1D15,NA,"gemcitabine (700 mg/m2), imatinib (300 mg), imatinib (300 mg)"
16503137,NA,56,fatigue,3,-1,NA,1,4,C1D22,NA,"gemcitabine (700 mg/m2), imatinib (300 mg), imatinib (300 mg)"
16503137,NA,57,neutropenia,3,1,NA,1,2,C1D15,NA,"doxorubicin (60 mg/m2), imatinib (400 mg), imatinib (400 mg)"
16503137,NA,57,nausea and vomiting,3,1,NA,1,2,C1D4,NA,"doxorubicin (60 mg/m2), imatinib (400 mg), imatinib (400 mg)"
16503137,NA,57,cardiac-leftventricular function,2,-1,NA,1,7,NA,NA,"doxorubicin (50 mg/m2), imatinib (300 mg), imatinib (300 mg)"
16503137,NA,57,neutropenia,3,-1,NA,1,7,C1D15,NA,"doxorubicin (50 mg/m2), imatinib (300 mg), imatinib (300 mg)"
15367419,NA,59,PPE,3,9,NA,1,2,cycle 4,NA,"paclitaxel (80 mg/m2), pegylated liposomal doxorubicin (35 mg/m2)"
15367419,NA,59,Treatment delay,3,2,NA,1,6,cycle 1,NA,"paclitaxel (60 mg/m2), pegylated liposomal doxorubicin (30 mg/m2)"
15367419,NA,59,FN,NA,3,NA,1,9,cycle 1,NA,"paclitaxel (70 mg/m2), pegylated liposomal doxorubicin (30 mg/m2)"
15367419,NA,59,FN,NA,4,NA,1,7,cycle 3,NA,"paclitaxel (80 mg/m2), pegylated liposomal doxorubicin (30 mg/m2)"
15367419,NA,59,Treatment delay,3,5,NA,1,2,cycle 2,NA,"paclitaxel (90 mg/m2), pegylated liposomal doxorubicin (30 mg/m2)"
15367419,NA,59,DVT,NA,5,NA,1,2,cycle 1,NA,"paclitaxel (90 mg/m2), pegylated liposomal doxorubicin (30 mg/m2)"
15367419,NA,59,FN,NA,8,NA,1,7,cycle 1,NA,"paclitaxel (70 mg/m2), pegylated liposomal doxorubicin (35 mg/m2)"
15367419,NA,59,treatment delay,3,9,NA,1,2,cycle 2,NA,"paclitaxel (80 mg/m2), pegylated liposomal doxorubicin (35 mg/m2)"
10942057,NA,60,Neutropenia,NA,2,>=5 days,1,4,NA,NA,"cyclophosphamide (750 mg/m2), vincristine (1.4 mg/m2), prednisone (100 mg), liposomal daunorubicin (60 mg/m2)"
10942057,NA,60,Neutropenia,NA,4,>=5 days,2,7,NA,NA,"cyclophosphamide (750 mg/m2), vincristine (1.4 mg/m2), prednisone (100 mg), liposomal daunorubicin (80 mg/m2)"
10942057,NA,60,Neutropenia,NA,5,>=5 days,2,2,NA,NA,"cyclophosphamide (750 mg/m2), vincristine (1.4 mg/m2), prednisone (100 mg), liposomal daunorubicin (90 mg/m2)"
10870069,NA,62,hematologic toxicity,4,2,NA,1,6,NA,NA,"cisplatin (40 mg/m2), cisplatin (40 mg/m2), doxorubicin (10 mg/m2), etoposide (800 mg/m2/96 hrs), ifosfamide (10 g/m2/96 hrs), gm-csf (5 ug/kg/per day), gm-csf (5 ug/kg/per day)"
10870069,NA,62,hematologic toxicity,4,3,NA,1,7,NA,NA,"cisplatin (40 mg/m2), cisplatin (40 mg/m2), doxorubicin (10 mg/m2), etoposide (640 mg/m2/96 hrs), ifosfamide (12.4 g/m2/96 hrs), gm-csf (5 ug/kg/per day), gm-csf (5 ug/kg/per day)"
10870069,NA,62,gastrointestinal toxicity,3,3,NA,2,7,NA,NA,"cisplatin (40 mg/m2), cisplatin (40 mg/m2), doxorubicin (10 mg/m2), etoposide (640 mg/m2/96 hrs), ifosfamide (12.4 g/m2/96 hrs), gm-csf (5 ug/kg/per day), gm-csf (5 ug/kg/per day)"
10870069,NA,62,Renal toxicity,3,3,NA,1,7,NA,NA,"cisplatin (40 mg/m2), cisplatin (40 mg/m2), doxorubicin (10 mg/m2), etoposide (640 mg/m2/96 hrs), ifosfamide (12.4 g/m2/96 hrs), gm-csf (5 ug/kg/per day), gm-csf (5 ug/kg/per day)"
10870069,NA,62,pulmonary toxicity,3,3,NA,1,7,NA,NA,"cisplatin (40 mg/m2), cisplatin (40 mg/m2), doxorubicin (10 mg/m2), etoposide (640 mg/m2/96 hrs), ifosfamide (12.4 g/m2/96 hrs), gm-csf (5 ug/kg/per day), gm-csf (5 ug/kg/per day)"
10389912,NA,63,Neutropenia with fever,4,3,NA,1,6,NA,NA,"doxorubicin (12.5 mg/m2), paclitaxel (25 mg/m2), granulocyte colony-stimulating factor (5 ug/kg), granulocyte colony-stimulating factor (5 ug/kg)"
10389912,NA,63,Neutropenia with fever,4,4,NA,2,4,NA,NA,"doxorubicin (15 mg/m2), paclitaxel (25 mg/m2), granulocyte colony-stimulating factor (5 ug/kg), granulocyte colony-stimulating factor (5 ug/kg)"
10389912,NA,63,thrombocytopenia,4,3,NA,1,6,NA,NA,"doxorubicin (12.5 mg/m2), paclitaxel (25 mg/m2), granulocyte colony-stimulating factor (5 ug/kg), granulocyte colony-stimulating factor (5 ug/kg)"
10389912,NA,63,Mucositis,3,4,NA,1,4,NA,NA,"doxorubicin (15 mg/m2), paclitaxel (25 mg/m2), granulocyte colony-stimulating factor (5 ug/kg), granulocyte colony-stimulating factor (5 ug/kg)"
10389912,NA,63,Diarrhea,3,3,NA,1,6,NA,NA,"doxorubicin (12.5 mg/m2), paclitaxel (25 mg/m2), granulocyte colony-stimulating factor (5 ug/kg), granulocyte colony-stimulating factor (5 ug/kg)"
10907958,NA,64,Febrile neutropenia,NA,3,NA,2,3,during the second cycle of therapy in one case and during the third cycle in the other,NA,"epirubicin (75 mg/m2), gemcitabine (1000 mg/m2)"
10907958,NA,64,thrombocytopenia,4,4,NA,2,3,NA,NA,"epirubicin (75 mg/m2), gemcitabine (1000 mg/m2)"
10343189,NA,65,neutropenia,4,1,NA,3,4,during the first cycle of therapy in 2 cases and during the second cycle in 1 case,NA,"epirubicin (90 mg/m2), paclitaxel (150 mg/m2)"
10343189,NA,65,mucositis,3,1,NA,1,4,NA,NA,"epirubicin (90 mg/m2), paclitaxel (150 mg/m2)"
9887248,NA,66,renal toxicity,4,2,NA,1,5,NA,NA,"paclitaxel (135 mg/m2), doxorubicin (40 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2)"
9887248,NA,66,thrombocytopenia,4,2,>5 days,1,5,NA,NA,"paclitaxel (135 mg/m2), doxorubicin (40 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2)"
9887248,NA,66,renal toxicity,3,1,NA,1,6,NA,NA,"paclitaxel (135 mg/m2), doxorubicin (30 mg/m2), cisplatin (75 mg/m2), cisplatin (75 mg/m2)"
9815746,NA,67,fatigue,3,-1,NA,1,6,NA,NA,"topotecan (1.05 mg/m2), topotecan (1.05 mg/m2), doxorubicin (45 mg/m2)"
9815746,NA,67,failure to recover neutrophils >1500 cells/ul by day 21,4,1,NA,3,6,NA,NA,"topotecan (1.5 mg/m2), topotecan (1.5 mg/m2), doxorubicin (45 mg/m2)"
9815746,NA,67,neutropenia,4,1,NA,2,6,NA,NA,"topotecan (1.5 mg/m2), topotecan (1.5 mg/m2), doxorubicin (45 mg/m2)"
9815746,NA,68,thrombocytopenia,4,2,NA,1,11,NA,NA,"topotecan (2.25 mg/m2), topotecan (2.25 mg/m2), doxorubicin (45 mg/m2), g-csf (5 mg/kg), g-csf (5 mg/kg)"
9815746,NA,68,"thrombocytopenia <20,000/ul",NA,3,NA,4,6,NA,NA,"topotecan (3 mg/m2), topotecan (3 mg/m2), doxorubicin (45 mg/m2), g-csf (5 mg/kg), g-csf (5 mg/kg)"
9815746,NA,68,fatigue,3,3,NA,2,6,NA,NA,"topotecan (3 mg/m2), topotecan (3 mg/m2), doxorubicin (45 mg/m2), g-csf (5 mg/kg), g-csf (5 mg/kg)"
10321510,NA,73,stomatitis,3,5,NA,1,4,NA,NA,"vinorelbine (25 mg/m2), doxorubicin (60 mg/m2), methotrexate (100 mg/m2), methotrexate (100 mg/m2), leucovorin (10 mg/m2)"
10321510,NA,73,nausea,3,5,NA,1,4,NA,NA,"vinorelbine (25 mg/m2), doxorubicin (60 mg/m2), methotrexate (100 mg/m2), methotrexate (100 mg/m2), leucovorin (10 mg/m2)"
10321510,NA,73,vomiting,3,5,NA,1,4,NA,NA,"vinorelbine (25 mg/m2), doxorubicin (60 mg/m2), methotrexate (100 mg/m2), methotrexate (100 mg/m2), leucovorin (10 mg/m2)"
10321510,NA,73,neutropenia,4,4,NA,6,4,NA,NA,"vinorelbine (25 mg/m2), doxorubicin (50 mg/m2), methotrexate (100 mg/m2), methotrexate (100 mg/m2), leucovorin (10 mg/m2)"
10321510,NA,73,neutropenia,4,5,NA,4,4,NA,NA,"vinorelbine (25 mg/m2), doxorubicin (60 mg/m2), methotrexate (100 mg/m2), methotrexate (100 mg/m2), leucovorin (10 mg/m2)"
10321510,NA,73,abdominal pain,3 or 4,4,NA,2,4,NA,NA,"vinorelbine (25 mg/m2), doxorubicin (50 mg/m2), methotrexate (100 mg/m2), methotrexate (100 mg/m2), leucovorin (10 mg/m2)"
10573115,NA,74,Delay > 2 weeks,NA,1,NA,1,6,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (55 mg/m2), epirubicin (30 mg/m2)"
10573115,NA,74,Delay > 2 weeks,NA,3,NA,1,6,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (65 mg/m2), epirubicin (40 mg/m2)"
10573115,NA,74,Delay > 2 weeks,NA,4,NA,1,6,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (75 mg/m2), epirubicin (40 mg/m2)"
10573115,NA,74,neutropenia,4,5,NA,1,10,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (85 mg/m2), epirubicin (40 mg/m2)"
10573115,NA,74,Neuropathy,3 or 4,5,NA,1,10,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (85 mg/m2), epirubicin (40 mg/m2)"
10573115,NA,74,Cardiac ischemia,3 or 4,5,NA,1,10,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (85 mg/m2), epirubicin (40 mg/m2)"
10573115,NA,74,Diarrhoea,3 or 4,5.5,NA,1,6,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (85 mg/m2), epirubicin (40 mg/m2)"
10573115,NA,74,Diarrhoea,3 or 4,6,NA,1,6,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (100 mg/m2), epirubicin (40 mg/m2)"
10573115,NA,74,Delay > 2 weeks,NA,7,NA,1,6,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (120 mg/m2), epirubicin (40 mg/m2)"
10573115,NA,74,Mucositis,3 or 4,8,NA,2,6,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (120 mg/m2), epirubicin (50 mg/m2)"
10573115,NA,74,Diarrhoea,3 or 4,8,NA,2,6,NA,NA,"cisplatin (30 mg/m2), cisplatin (30 mg/m2), paclitaxel (120 mg/m2), epirubicin (50 mg/m2)"
11106111,NA,75,neutropenia,4,5,3 days and 5 days,2,4,NA,NA,"cyclophosphamide (1250 mg/m2), doxorubicin (70 mg/m2), vincristine (1.4 mg/m2), prednisolone (100 mg)"
11106111,NA,76,neutropenia,4,10,3 days,1,6,NA,NA,"cyclophosphamide (2250 mg/m2), doxorubicin (70 mg/m2), vincristine (1.4 mg/m2), prednisolone (100 mg), prophylactic rhug-csf (2 ug/kg)"
9215819,NA,77,Febrile Neutropenia,NA,5,NA,2,8,NA,NA,"paclitaxel (225 mg/m2), epirubicin (90 mg/m2)"
9848577,NA,78,neutropenia,4,3,NA,2,5,NA,NA,"epirubicin (20 mg/m2), gemcitabine (1000 mg/m2)"
10949988,NA,79,peripheral neuropathy,4,5,NA,1,18,NA,NA,"doxorubicin (50 mg/m2), paclitaxel (250 mg/m2)"
10949988,NA,79,myalgia,4,5,NA,1,18,NA,NA,"doxorubicin (50 mg/m2), paclitaxel (250 mg/m2)"
9150898,NA,81,stomatitis,4,4,NA,1,4,NA,NA,"mitoxantrone (16 mg/m2), 5-fluorouracil (350 mg/m2), leucovorin (300 mg), filgrastim (5 ug/kg), filgrastim (5 ug/kg)"
9402167,NA,82,thrombocytopenia needed platelet transfusions,4,2,NA,3,3,NA,NA,"doxorubicin (100 mg/m2), cyclophosphamide (2000 mg/m2), g-csf (15 ug/kg), g-csf (15 ug/kg)"
9402167,NA,82,neutropenic fever,NA,2,NA,3,3,NA,NA,"doxorubicin (100 mg/m2), cyclophosphamide (2000 mg/m2), g-csf (15 ug/kg), g-csf (15 ug/kg)"
9402167,NA,82,mucositis,3,4,>7 days,1,5,NA,NA,"doxorubicin (120 mg/m2), cyclophosphamide (4000 mg/m2), g-csf (15 ug/kg), g-csf (15 ug/kg)"
9402167,NA,82,mucositis,4,4,4-6 days,3,5,NA,NA,"doxorubicin (120 mg/m2), cyclophosphamide (4000 mg/m2), g-csf (15 ug/kg), g-csf (15 ug/kg)"
10370782,NA,83,mucositis,3,0,NA,3,6,NA,NA,"paclitaxel (125 mg/m2), doxorubicin (60 mg/m2)"
10370782,NA,83,neutropenia fever,NA,0,NA,4,6,NA,NA,"paclitaxel (125 mg/m2), doxorubicin (60 mg/m2)"
10370782,NA,83,neutropenia fever,NA,2,NA,NA,NA,NA,NA,"paclitaxel (180 mg/m2), doxorubicin (60 mg/m2)"
10370782,NA,83,neutropenia fever,NA,5,NA,2,7,NA,NA,"paclitaxel (160 mg/m2), doxorubicin (50 mg/m2)"
11244325,NA,84,febrile neutropenia,NA,4,3 days,1,2,NA,NA,"paclitaxel (135 mg/m2), ifosfamide (2500 mg/m2)"
11244325,NA,84,febrile neutropenia,NA,4,5 days,1,2,NA,NA,"paclitaxel (135 mg/m2), ifosfamide (2500 mg/m2)"
11244325,NA,85,stomatitis,4,3,NA,2,3,NA,NA,"paclitaxel (135 mg/m2), epirubicin (50 mg/m2)"
10509151,NA,86,prolonged neutropenic fever,NA,4,>4 days,2,6,NA,NA,"cyclophosphamide (1800 mg/m2), epirubicin (180 mg/m2)"
10509151,NA,86,diarrhoea,4,4,NA,1,6,NA,NA,"cyclophosphamide (1800 mg/m2), epirubicin (180 mg/m2)"
10509151,NA,86,mucositis,4,6,NA,1,6,NA,NA,"cyclophosphamide (2100 mg/m2), epirubicin (150 mg/m2)"
9488597,NA,88,Fatigue,NA,3,NA,2,3,NA,NA,"s9788 (26 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Fatigue,NA,4,NA,1,3,NA,NA,"s9788 (40 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Palpitations,NA,5,NA,1,1,NA,NA,"s9788 (48 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Ventricular tachyarrhythmia and convulsions,NA,6,NA,2,6,the 4th course,NA,"s9788 (56 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Vomiting,NA,6,NA,2,6,NA,NA,"s9788 (56 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Myalgia of thighs,NA,6,NA,1,6,NA,NA,"s9788 (56 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Anorexia,NA,6,NA,1,6,NA,NA,"s9788 (56 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Asymptomatic bradycardia,NA,6,NA,1,6,NA,NA,"s9788 (56 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Fatigue,NA,7,NA,1,3,NA,NA,"s9788 (72 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Abdominal pain,NA,8,NA,1,1,NA,NA,"s9788 (80 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Bradycardia,NA,9,NA,1,3,NA,NA,"s9788 (96 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,dizziness,NA,9,NA,1,3,NA,NA,"s9788 (96 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,profuse sweating,NA,9,NA,2,3,NA,NA,"s9788 (96 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,QTc prolongation,NA,9,NA,1,3,NA,NA,"s9788 (96 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Asymptomatic bradycardia,NA,9,NA,1,3,NA,NA,"s9788 (96 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,ventricular hyperexcitability,NA,9,NA,1,3,NA,NA,"s9788 (96 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,Faintness,NA,9,NA,1,3,NA,NA,"s9788 (96 mg/m2), doxorubicin (50 mg/m2)"
9488597,NA,88,somnolence,NA,9,NA,1,3,NA,NA,"s9788 (96 mg/m2), doxorubicin (50 mg/m2)"
10501914,NA,89,neutropenia,4,8,8 days,1,3,NA,NA,pnu 152243 (470 ug/m2)
10501914,NA,89,vomiting,>=3,7,NA,1,2,NA,NA,pnu 152243 (940 ug/m2)
10501914,NA,89,vomiting,>=3,8,NA,2,3,NA,NA,pnu 152243 (470 ug/m2)
10673526,NA,90,Nausea,3,1,NA,1,3,NA,AG Toxicity,"doxorubicin (30 mg/m2), gemcitabine (1000 mg/m2), ifosfamide (1500 mg/m2), paclitaxel (200 mg/m2), cisplatin (70 mg/m2), cisplatin (70 mg/m2)"
10673526,NA,90,Pulmonary,4,1,NA,1,3,NA,AG Toxicity,"doxorubicin (30 mg/m2), gemcitabine (1000 mg/m2), ifosfamide (1500 mg/m2), paclitaxel (200 mg/m2), cisplatin (70 mg/m2), cisplatin (70 mg/m2)"
10673526,NA,90,Fatigue,3,3,NA,1,3,NA,AG Toxicity,"doxorubicin (30 mg/m2), gemcitabine (2000 mg/m2), ifosfamide (1500 mg/m2), paclitaxel (200 mg/m2), cisplatin (70 mg/m2), cisplatin (70 mg/m2)"
10673526,NA,90,Anemia,4,3,NA,1,3,NA,AG Toxicity,"doxorubicin (30 mg/m2), gemcitabine (2000 mg/m2), ifosfamide (1500 mg/m2), paclitaxel (200 mg/m2), cisplatin (70 mg/m2), cisplatin (70 mg/m2)"
10673526,NA,90,Anemia,4,5,NA,1,3,NA,AG Toxicity,"doxorubicin (50 mg/m2), gemcitabine (2000 mg/m2), ifosfamide (1500 mg/m2), paclitaxel (200 mg/m2), cisplatin (70 mg/m2), cisplatin (70 mg/m2)"
9789611,NA,91,granulopenia,NA,1,NA,1,6,NA,NA,"ifosfamide (12000 mg/m2), doxorubicin (25 mg/m2)"
9789611,NA,91,granulopenia,NA,2,>4 days,3,4,NA,NA,"ifosfamide (12000 mg/m2), doxorubicin (30 mg/m2)"
9789611,NA,91,neurotoxicity,3,2,NA,1,4,NA,NA,"ifosfamide (12000 mg/m2), doxorubicin (30 mg/m2)"
