PMID,NCTID,CombnID,Drug_Name,Admin_Route,Dose_Form,Comments
22658814,NA,216,bi 2536,i.v.,Injection,NA
22658814,NA,216,pemetrexed,i.v.,Injection,NA
27717315,ChiCTR-OPN-16008316,217,nedaplatin,i.v.,Injection,NA
27717315,ChiCTR-OPN-16008316,217,pemetrexed,i.v.,Injection,NA
27717315,ChiCTR-OPN-16008316,217,thoracic intensity-modulated radiotherapy,radiation,Radiation,NA
17145830,NA,218,pemetrexed,i.v.,Injection,NA
17145830,NA,218,cyclophosphamide,i.v.,Injection,NA
16940981,NA,219,pemetrexed,i.v.,Injection,NA
16940981,NA,219,folate,oral,Tablet,NA
16940981,NA,219,vitamin b12,im,Injection,NA
20091088,NA,220,pemetrexed,i.v.,Injection,NA
20091088,NA,220,folic acid,NA,NA,NA
20091088,NA,220,vitamin b12,NA,NA,NA
34724131,NCT04012619,221,anlotinib,oral,Capsule,NA
34724131,NCT04012619,221,pemetrexed,i.v.,Injection,NA
34724131,NCT04012619,221,cisplatin or carboplatin,i.v.,Injection,NA
30382439,NA,222,pemetrexed disodium,i.v.,Injection,NA
30382439,NA,222,vatalanib,oral,Tablet,NA
25920360,NCT01985295,223,pazopanib,oral,Tablet,NA
25920360,NCT01985295,223,radiotherapy,radiation,Radiation,NA
31186313,NCT01438554,224,pazopanib,oral,Tablet,NA
31186313,NCT01438554,224,trametinib,oral,Tablet,NA
15923057,NA,225,pemetrexed,i.v.,Injection,NA
15923057,NA,225,vinorelbine,i.v.,Injection,NA
31506897,NCT01591421,226,bkm120,oral,Capsule,NA
31506897,NCT01591421,226,panitumumab,i.v.,Injection,NA
31065954,NCT01868022,227,gsk3052230,i.v.,Injection,NA
31065954,NCT01868022,227,pemetrexed,i.v.,Injection,NA
31065954,NCT01868022,227,carboplatin,i.v.,Injection,NA
34740922,NCT02535325,228,methoxyamine,oral,Tablet,TRC102
34740922,NCT02535325,228,pemetrexed,i.v.,Injection,NA
34740922,NCT02535325,228,cisplatin,i.v.,Injection,NA
34740922,NCT02535325,228,radiotherapy,radiation,Radiation,NA
33933896,NCT02964689,229,binimetinib,oral,Tablet,NA
33933896,NCT02964689,229,pemetrexed,i.v.,Injection,NA
33933896,NCT02964689,229,cisplatin,i.v.,Injection,NA
10506594,NA,230,ly231514,i.v.,Injection,NA
10506594,NA,230,cisplatin,i.v.,Injection,NA
34180036,NCT01468922,231,pazopanib,oral,Tablet,NA
34180036,NCT01468922,231,tivantinib,oral,Capsule,NA
29081023,Eudract no. 2014–002415-41,232,pemetrexed,i.v.,Injection,NA
29081023,Eudract no. 2014–002415-41,232,vinflunine,i.v.,Injection,NA
28528917,NCT01238770,234,pazopanib,oral,Tablet,NA
28528917,NCT01238770,234,cyclophosphamide,oral,Tablet,NA
20096951,NA,235,pemetrexed,i.v.,Injection,NA
20096951,NA,235,cisplatin,i.v.,Injection,NA
20096951,NA,235,radiotherapy,radiation,Radiation,NA
19701110,NA,236,pemetrexed,i.v.,Injection,NA
19701110,NA,236,cetuximab,i.v.,Injection,NA
24989332,NCT01445392,237,pemetrexed,i.v.,Injection,NA
24989332,NCT01445392,237,cisplatin,i.v.,Injection,NA
24989332,NCT01445392,237,ss1p,i.v.,Injection,SS1(dsFv)PE38
26291057,NCT00732420,238,pazopanib,oral,Tablet,NA
26291057,NCT00732420,238,topotecan,oral,Capsule,NA
30496584,NA,239,thoracic radiotherapy,radiation,Radiation,NA
30496584,NA,239,pemetrexed,i.v.,Injection,NA
21831954,NCT00370513,240,pazopanib,oral,Tablet,NA
20460487,NA,241,pemetrexed,i.v.,Injection,NA
20460487,NA,241,bibf 1120,oral,NA,NA
23857966,NCT00929903,242,pazopanib,oral,Tablet,NA
23857966,NCT00929903,242,pazopanib,oral,suspension,NA
26810581,NA,243,pemetrexed,ivpb,Injection,NA
26810581,NA,243,cisplatin,i.v.,Injection,NA
26810581,NA,243,external beamradiation therapy,radiation,Radiation,NA
21353323,NA,244,pemetrexed,i.v.,Injection,NA
21353323,NA,244,cisplatin,i.v.,Injection,NA
21353323,NA,244,thoracic radiation,radiation,Radiation,NA
21073623,NA,245,pemetrexed,i.v.,Injection,NA
21073623,NA,245,cisplatin,i.v.,Injection,NA
21073623,NA,245,selective lymph node late course accelerated hyper-fractionated radiotherapy,radiation,Radiation,NA
26560486,NCT00979576,246,nintedanib,oral,Capsule,NA
26560486,NCT00979576,246,pemetrexed,i.v.,Injection,NA
23653147,NA,247,pazopanib,oral,Tablet,NA
28238078,NCT01485042,248,pazopanib,oral,Tablet,NA
28238078,NCT01485042,248,th-302,i.v.,Injection,NA
28771961,NA,249,pemetrexed,i.v.,Injection,NA
28771961,NA,249,thoracic rt,radiation,Radiation,NA
27213589,NA,250,pemetrexed,i.v.,Injection,NA
27213589,NA,250,sorafenib,oral,Tablet,NA
23698253,NCT01072890,251,temsirolimus,i.v.,Injection,NA
23698253,NCT01072890,251,pazopanib,oral,Tablet,NA
17442992,NA,252,pemetrexed,i.v.,Injection,NA
19830387,NA,253,pemetrexed,i.v.,Injection,NA
19830387,NA,253,vinflunine,i.v.,Injection,NA
23179337,NCT00619424,254,pazopanib,oral,Tablet,NA
23179337,NCT00619424,254,pemetrexed,i.v.,Injection,NA
24919569,NCT00788957,255,panitumumab,i.v.,Injection,NA
24919569,NCT00788957,255,rilotumumab,i.v.,Injection,NA
23108697,NCT00528619,256,sunitinib,oral,Capsule,NA
23108697,NCT00528619,256,pemetrexed,i.v.,Injection,NA
23108697,NCT00528619,256,cisplatin,i.v.,Injection,NA
33715996,NCT01642017,257,pazopanib,oral,Tablet,NA
30958892,NCT01973868,258,regorafenib,oral,Tablet,NA
30958892,NCT01973868,258,cetuximab,i.v.,Injection,NA
29438091,NCT00338494,259,clofarabine,i.v.,Injection,NA
22893631,NCT00347971,260,ril-21,i.v.,Injection,recombinant human interleukin-21
22893631,NCT00347971,260,rituximab,i.v.,Injection,NA
11332149,NA,261,raltitrexed,i.v.,Injection,NA
11332149,NA,261,cisplatin,i.v.,Injection,NA
19894051,NA,262,ucn-01,i.v.,Injection,NA
19894051,NA,262,prednisone,oral,Tablet,NA
28735378,NCT01610570,263,mithramycin,i.v.,Injection,NA
23799873,NCT01653067,264,temsirolimus,i.v.,Injection,NA
23799873,NCT01653067,264,rituximab,i.v.,Injection,NA
23799873,NCT01653067,264,dexamethasone,oral,Tablet,NA
23799873,NCT01653067,264,cisplatin,i.v.,Injection,NA
23799873,NCT01653067,264,cytarabine,i.v.,Injection,NA
31420468,NCT02649686,265,durvalumab,i.v.,Injection,NA
31420468,NCT02649686,265,trastuzumab,i.v.,Injection,NA
28402581,NCT01369849,266,mk-2206,oral,Tablet,NA
28402581,NCT01369849,266,bendamustine,i.v.,Injection,NA
28402581,NCT01369849,266,rituximab,i.v.,Injection,NA
21425150,NCT00156013,267,clofarabine,i.v.,Injection,NA
32144134,NCT01307267,268,utomilumab,i.v.,Injection,NA
32144134,NCT01307267,268,rituximab,i.v.,Injection,NA
11508814,NA,269,fotemustine,i.v.,Injection,NA
11508814,NA,269,procarbazine,oral,Capsule,NA
7595747,NA,270,"ly231514,",i.v.,Injection,NA
23568716,NA,271,pertuzumab,i.v.,Injection,NA
23568716,NA,271,cetuximab,i.v.,Injection,NA
34157616,NCT02085148,272,regorafenib,oral,Tablet or Granulate,NA
32697348,NCT00943943,273,sorafenib,oral,Tablet,NA
32697348,NCT00943943,273,g-csf,sc,Injection,NA
32697348,NCT00943943,273,andplerixafor,sc,Injection,NA
30262659,NCT01722305,274,pomalidomide,oral,Capsule,NA
30262659,NCT01722305,274,dexamethasone,oral,Tablet,NA
33025730,NCT03257631,275,pomalidomide,oral,Capsule,NA
33025730,NCT03257631,275,pomalidomide,oral,Suspension,NA
19261664,NA,278,pertuzumab,i.v.,Injection,NA
11955653,NA,279,raltitrexed,i.v.,Injection,NA
11955653,NA,279,cisplatin,i.v.,Injection,NA
22753910,NCT00539682,280,sar3419,i.v.,Injection,NA
22921184,NA,281,sf1126,i.v.,Injection,NA
15249589,NA,282,cc-4047,oral,Tablet,NA
27154915,NCT01055496,283,inotuzumab ozogamicin,i.v.,Injection,NA
27154915,NCT01055496,283,rituximab,i.v.,Injection,NA
27154915,NCT01055496,283,cyclophosphamide,i.v.,Injection,NA
27154915,NCT01055496,283,vincristine,i.v.,Injection,NA
27154915,NCT01055496,283,prednisone,oral,Tablet,NA
33451977,NCT02663518,286,tti-621,i.v.,Injection,SIRPa-IgG1 Fc
22875080,NA,289,pomalidomide,oral,Capsule,NA
25057177,NCT00787969,290,temsirolimus,i.v.,Injection,NA
25057177,NCT00787969,290,rituximab,i.v.,Injection,NA
25057177,NCT00787969,290,cladribine,i.v.,Injection,NA
25057177,NCT00787969,290,pegfilgrastim or filgrastim,sc,Injection,NA
11432631,NA,291,raltitrexed,i.v.,Injection,NA
11432631,NA,291,idurd,i.v.,Injection,NA
8622063,NA,292,zd1694,i.v.,Injection,NA
19652067,NA,295,pralatrexate,i.v.,Injection,NA
27381904,NCT01570387,296,pomalidomide,oral,Capsule,NA
27381904,NCT01570387,296,dexamethasone,oral,Tablet,NA
11597383,NA,298,raltitrexed,i.v.,Injection,NA
11597383,NA,298,radiotherapy,radiation,Radiation,NA
23572496,NA,299,177lu-dota-rituximab,i.v.,Injection,NA
23572496,NA,299,rituximab,i.v.,Injection,NA
11038040,NA,300,raltitrexed,i.v.,Injection,NA
11038040,NA,300,radiotherapy,radiation,Radiation,NA
10645208,NA,301,raltitrexed,i.v.,Injection,NA
10645208,NA,301,5-fu,i.v.,Injection,NA
32343640,NCT03406871,302,regorafenib,oral,Tablet,NA
32343640,NCT03406871,302,nivolumab,i.v.,Injection,NA
23295790,NCT00299494,303,rituximab,i.v.,Injection,NA
23295790,NCT00299494,303,inotuzumab ozogamicin,i.v.,Injection,NA
28314788,NCT01326702,304,veliparib,oral,Tablet,NA
28314788,NCT01326702,304,bendamustine,i.v.,Injection,NA
12451472,NA,305,vinorelbine,i.v.,Injection,NA
12451472,NA,305,raltitrexed,i.v.,Injection,NA
30060083,NCT01594229,308,venetoclax,oral,Tablet,NA
30060083,NCT01594229,308,rituximab,i.v.,Injection,NA
30060083,NCT01594229,308,bendamustine,i.v.,Injection,NA
29563636,NCT01004003,309,nintedanib,oral,Capsule,NA
25976292,NA,310,ruxolitinib,oral,Tablet,NA
25248753,NA,311,ganetespib,i.v.,Injection,NA
21045832,NA,312,sorafenib,oral,Tablet,NA
21045832,NA,312,sirolimus,oral,Capsule,NA
22415798,NA,313,sorafenib,oral,Tablet,NA
22415798,NA,313,vorinostat,oral,Capsule,NA
25371323,NA,314,sorafenib,oral,Tablet,NA
25371323,NA,314,entinostat,oral,Tablet,NA
26644411,NCT00785226,315,refametinib,oral,Tablet,NA
26644411,NCT00785226,315,sorafenib,oral,Tablet,NA
22962440,NA,316,sorafenib,oral,Tablet,NA
28488066,NCT01276210,317,sorafenib,oral,Tablet,NA
28488066,NCT01276210,317,stereotactic radiosurgery,radiation,Radiation,NA
29520435,NCT01008566,318,cixutumumab,i.v.,Injection,NA
29520435,NCT01008566,318,sorafenib,oral,Tablet,NA
34109515,NCT01724606,319,sorafenib,oral,Tablet,NA
34109515,NCT01724606,319,whole brain radiotherapy,radiation,Radiation,NA
23061485,NA,320,sorafenib,oral,Tablet,NA
23061485,NA,320,cytarabine,sc,Injection,NA
25818407,NCT00783653,321,ara-c,i.v.,Injection,NA
25818407,NCT00783653,321,daunorubicin,i.v.,Injection,NA
25818407,NCT00783653,321,sunitinib,oral,Tablet,NA
27681866,NCT01029418,322,sorafenib,oral,Tablet,NA
27681866,NCT01029418,322,selumetinb,oral,Capsule,NA
30352941,NCT02024087,323,dalantercept,sc,Injection,NA
30352941,NCT02024087,323,sorafenib,oral,Tablet,NA
20109071,NA,324,sorafenib,oral,Tablet,NA
26714427,NA,325,sorafenib,oral,Tablet,NA
26714427,NA,325,topotecan,oral,Capsule,NA
26867886,NA,326,stereotactic body radiation therapy,radiation,Radiation,NA
26867886,NA,326,sorafenib,oral,Tablet,NA
25294187,NA,327,tivantinib,oral,Capsule,NA
25294187,NA,327,sorafenib,oral,Tablet,NA
29313954,NCT00329719,328,temsirolimus,i.v.,Injection,NA
29313954,NCT00329719,328,sorafenib,oral,Tablet,NA
33824476,NCT02115373,329,tepotinib,oral,Tablet,NA
28465443,NCT01306058,330,trc105,i.v.,Injection,NA
28465443,NCT01306058,330,sorafenib,oral,Tablet,NA
28668472,NA,331,sorafenib,oral,Tablet,NA
28668472,NA,331,palliative radiation therapy,radiation,Radiation,NA
33649501,NCT01128998,332,sorafenib,oral,Tablet,NA
33649501,NCT01128998,332,s-1,oral,Capsule,NA
29898591,NCT01942083,333,opb-111077,oral,Tablet,NA
33785364,NCT02046291,334,romiplostim,sc,Injection,NA
15870716,NA,335,bay 43-9006,oral,Tablet,NA
15073100,NA,336,rituximab,i.v.,Tablet,NA
15073100,NA,336,il-2,sc,Injection,NA
27103123,NA,337,sunitinib,oral,Capsule,NA
27103123,NA,337,sirolimus,i.v.,Tablet,NA
28988377,NA,338,sorafenib,i.v.,Tablet,NA
28988377,NA,338,tipifarnib,oral,Tablet,NA
31305287,NCT01075113,339,sorafenib,oral,Tablet,NA
31305287,NCT01075113,339,vorinostat,oral,Capsule,NA
24786603,NCT00884416,340,sorafenib,oral,Tablet,NA
24786603,NCT00884416,340,radiation therapy,radiation,Radiation,NA
24786603,NCT00884416,340,temozolomide,oral,Capsule,NA
25711511,NCT01656265,341,tivantinib,oral,Capsule,NA
25711511,NCT01656265,341,tivantinib,oral,Tablet,NA
16006586,NA,342,bay 43-9006,oral,Tablet,NA
22961690,NA,343,sorafenib,oral,Tablet,NA
25239228,NCT01398501,344,sorafenib,oral,Tablet,NA
24554062,NCT00805727,345,sorafenib,oral,Tablet,NA
24554062,NCT00805727,345,neoadjuvant conformal radiotherapy,radiation,Radiation,NA
21246251,NA,348,sorafenib,oral,Tablet,NA
21246251,NA,348,interferon-alpha,i.m.,Injection,NA
21954442,NA,349,sorafenib,oral,Tablet,NA
30478190,NCT01296581,350,vorolanib,oral,Tablet,NA
30478190,NCT01296581,350,vorolanib,oral,Capsule,NA
23099651,NA,351,sorafenib,oral,Tablet,NA
23099651,NA,351,temsirolimus,i.v.,Injection,NA
27992451,NCT00764972,352,sorafenib,oral,Tablet,NA
27992451,NCT00764972,352,vinorelbine,i.v.,Injection,NA
33646489,NA,353,sorafenib,oral,Tablet,NA
33646489,NA,353,evofosfamide,i.v.,Injection,NA
21594722,NA,354,pr-104,i.v.,Injection,NA
21594722,NA,354,sorafenib,oral,Tablet,NA
33972742,NCT01988493,355,tepotinib,oral,Tablet,NA
11304768,NA,356,rituximab,i.v.,Injection,NA
32634234,NCT01787552,357,sonidegib,oral,Capsule,NA
32634234,NCT01787552,357,ruxolitinib,oral,Tablet,NA
16061863,NA,358,bay 43-9006,oral,Tablet,NA
23519998,NA,359,temsirolimus,i.v.,Injection,NA
23519998,NA,359,sorafenib,oral,Tablet,NA
25145500,NA,360,temozolomide,ILI,Injection,NA
23554030,NCT01076530,361,vorinostat,oral,Capsule,NA
23554030,NCT01076530,361,temozolomide,oral,Capsule,NA
28295182,NCT01403415,362,temsirolimus,i.v.,Injection,NA
28295182,NCT01403415,362,dexamethasone,i.v.,Injection,NA
28295182,NCT01403415,362,methotrexate,i.t.,Injection,NA
28295182,NCT01403415,362,mitoxantrone,i.v.,Injection,NA
28295182,NCT01403415,362,pegaspargase,i.v.,Injection,NA
28295182,NCT01403415,362,vincristine,i.v.,Injection,NA
26235333,NA,363,tpi 287,i.v.,Injection,NA
25467181,NA,365,cixutumumab,i.v.,Injection,NA
25467181,NA,365,temsirolimus,i.v.,Injection,NA
24194293,NA,366,nelfinavir,oral,Tablet,NA
24194293,NA,366,temozolomide,oral,Capsule,NA
24194293,NA,366,radiotherapy,radiation,Radiation,NA
28004284,NA,367,tivantinib,oral,Capsule,NA
28004284,NA,367,temsirolimus,i.v.,Injection,NA
11302252,NA,368,bcnu,i.v.,Injection,NA
11302252,NA,368,temozolomide,oral,Capsule,NA
26686201,NA,369,trebaninib,i.v.,Injection,NA
26686201,NA,369,temsirolimus,i.v.,Injection,NA
16134182,NA,370,temozolomide,oral,Capsule,NA
21735117,NA,371,sch 66336,oral,Tablet,NA
21735117,NA,371,temozolomide,oral,Capsule,NA
23605083,NA,372,cixutumumab,i.v.,NA,NA
23605083,NA,372,temsirolimus,i.v.,NA,NA
23605083,NA,372,cixutumumab,i.v.,Injection,NA
23605083,NA,372,temsirolimus,i.v.,Injection,NA
24908656,NA,375,veliparib,oral,suspension,NA
24908656,NA,375,temozolomide,oral,Capsule,NA
23860641,NCT 01198184,377,ro4929097,oral,Tablet,NA
23860641,NCT 01198184,377,temsirolimus,i.v.,Injection,NA
15014015,NA,378,bcnu,i.v.,Injection,NA
15014015,NA,378,temozolomide,oral,Capsule,NA
20156802,NA,379,enzastaurin,oral,Tablet,NA
20156802,NA,379,temozolomide,oral,Capsule,NA
20156802,NA,379,radiation therapy,radiation,Radiation,NA
24880570,NA,380,cep-9722,oral,Tablet,NA
24880570,NA,380,temozolomide,oral,Capsule,NA
23633392,NA,381,lonafarnib,oral,Capsule,NA
23633392,NA,381,temozolomide,oral,Capsule,NA
25832688,NA,382,temozolomide,oral,Capsule,NA
25832688,NA,382,motexafin gadolinium,i.v.,Injection,NA
25832688,NA,382,radiation therapy,radiation,Radiation,NA
26503473,NCT00121680,383,lenvatinib,oral,Capsule,NA
26503473,NCT00121680,383,temozolomide,oral,Capsule,NA
10561328,NA,384,temozolomide,oral,Capsule,NA
32293798,NCT01051557,385,temsirolimus,i.v.,Injection,NA
32293798,NCT01051557,385,perifosine,oral,Tablet,NA
25374407,NA,386,temsirolimus,i.v.,Injection,NA
25374407,NA,386,vinorelbine,i.v.,Injection,NA
10576660,NA,387,temozolomide,oral,Capsule,NA
26285766,NA,388,iniparib,i.v.,Injection,NA
26285766,NA,388,temozolomide,oral,Capsule,NA
24323026,NCT00838539,389,neratinib,oral,Tablet,NA
24323026,NCT00838539,389,temsirolimus,i.v.,Injection,NA
16234526,NA,390,o6-benzylguanine,i.v.,Injection,NA
16234526,NA,390,temozolomide,oral,Capsule,NA
20511167,NA,391,temozolomide,oral,Capsule,NA
20511167,NA,391,laromustine,i.v.,Injection,NA
9738573,NA,392,temozolomide,oral,Capsule,NA
9744506,NA,393,temozolomide,oral,Capsule,NA
21881915,NA,395,ekb-569,oral,Tablet,NA
21881915,NA,395,temsirolimus,oral,Capsule,NA
30393943,NA,396,vinblastine,i.v.,Injection,NA
30393943,NA,396,temsirolimus,i.v.,Injection,NA
22923449,NCT00268385,397,vorinostat,oral,Capsule,NA
22923449,NCT00268385,397,temozolomide,oral,Capsule,NA
21750201,NA,398,cixutumumab,i.v.,Injection,NA
21750201,NA,398,temsirolimus,i.v.,Injection,NA
28194539,NCT01378377,400,pimasertib,oral,Tablet,NA
28194539,NCT01378377,400,temsirolimus,i.v.,Injection,NA
18006772,NA,401,temozolomide,oral,Capsule,NA
18006772,NA,401,o6-benzylguanine,i.v.,Injection,NA
19289491,NA,402,temozolomide,oral,Capsule,NA
19289491,NA,402,o6-benzylguanine,i.v.,Injection,NA
16192602,NA,403,temozolomide,oral,Capsule,NA
16192602,NA,403,o6-benzylguanine,i.v.,Injection,NA
20821342,NA,404,vatalanib,oral,Tablet,NA
25962426,NCT00321594,405,temsirolimus,i.v.,Injection,NA
23726267,NA,406,tivozanib,oral,Capsule,NA
23726267,NA,406,temsirolimus,i.v.,Injection,NA
16899365,NA,407,temozolomide,oral,Capsule,NA
16614943,NA,408,vinorelbine,i.v.,Injection,NA
16614943,NA,408,temozolomide,oral,Capsule,NA
11606103,NA,409,topotecan,i.v.,Injection,NA
21063221,NA,410,nifurtimox,oral,Tablet,NA
21063221,NA,410,cyclophosphamide,i.v.,Injection,NA
21063221,NA,410,topotecan,i.v.,Injection,NA
11742479,NA,411,topotecan,i.p.,Injection,NA
29138343,NCT01012817,412,veliparib,oral,Tablet,NA
29138343,NCT01012817,412,topotecan,i.v.,Injection,NA
11721172,NA,413,topotecan,i.v.,Injection,NA
23604531,NA,414,topotecan,oral,Capsule,NA
16208519,NA,415,topotecan,i.v.,Injection,NA
16208519,NA,415,cisplatin,i.v.,Injection,NA
22198338,NA,416,topotecan,i.v.,Injection,NA
22198338,NA,416,cisplatin,i.v.,Injection,NA
22198338,NA,416,pelvic radiation therapy,radiation,Radiation,NA
20165849,NA,417,obatoclax mesylate,i.v.,Injection,NA
20165849,NA,417,topotecan,i.v.,Injection,NA
12626128,NA,418,topotecan,i.v.,Injection,NA
12626128,NA,418,radiotherapy,radiation,Radiation,NA
15013589,NA,419,thoracic radiotherapy,radiation,Radiation,NA
15013589,NA,419,topotecan,i.v.,Injection,NA
11104627,NA,420,topotecan,i.v.,Injection,NA
19885837,NA,421,cladribine,i.v.,Injection,NA
19885837,NA,421,topotecan,i.v.,Injection,NA
18752593,NA,422,bendamustine,i.v.,Injection,NA
18752593,NA,422,prednisolone,oral,Tablet,NA
18752593,NA,422,thalidomide,oral,Capsule,NA
9849451,NA,423,topotecan,oral,Capsule,NA
9607572,NA,424,topotecan,oral,Capsule,NA
25677219,NCT00483860,425,topotecan,oral,Capsule,NA
27793021,NCT01670175,426,sirolimus,oral,Liquid,NA
27793021,NCT01670175,426,cyclophosphamide,oral,Tablet,NA
27793021,NCT01670175,426,topotecan,oral,Capsule,NA
7949242,NA,427,topotecan,i.v.,Injection,NA
16520988,NA,428,thalidomide,oral,Capsule,NA
11099328,NA,429,dx-8951f,i.v.,Injection,NA
8637048,NA,430,topotecan,i.v.,Injection,NA
9779705,NA,431,topotecan,i.v.,Injection,NA
9779705,NA,431,cisplatin,i.v.,Injection,NA
8648378,NA,432,topotecan,i.v.,Injection,NA
8648378,NA,432,g-csf,sc,Injection,NA
9060549,NA,433,topotecan,oral,Capsule,NA
7738619,NA,434,novobiocin,oral,Capsule,NA
7738619,NA,434,clophosphamide,civ,Injection,NA
7738619,NA,434,thiotepa,civ,Injection,NA
10071262,NA,435,paclitaxel,i.v.,Injection,NA
10071262,NA,435,cisplatin,i.v.,Injection,NA
10071262,NA,435,topotecan,i.v.,Injection,NA
10071262,NA,435,g-csf,sc,Injection,NA
20630830,NA,436,topotecan,i.v.,Injection,NA
7602366,NA,437,topotecan,i.v.,Injection,NA
12506183,NA,438,topotecan,i.t.,Injection,NA
18096059,NCT00287963,439,topotecan,i.v.,Injection,NA
18096059,NCT00287963,439,vinorelbine,i.v.,Injection,NA
12109520,NA,440,topotecan,i.v.,Injection,NA
16501591,NA,441,topotecan,i.v.,Injection,NA
14752800,NA,442,cyclophosphamide,oral,Tablet,NA
14752800,NA,442,topotecan,oral,solution,NA
14519630,NA,443,topotecan,oral,Capsule,NA
21795476,NCT00553189,444,veliparib,oral,Tablet,NA
21795476,NCT00553189,444,topotecan,i.v.,Injection,NA
21690471,NA,445,temsirolimus,i.v.,Injection,NA
11925142,NA,446,topotecan,i.v.,Injection,NA
11925142,NA,446,external-beam radiotherapy,radiation,Radiation,NA
18202794,NA,447,topotecan,i.v.,Injection,NA
18202794,NA,447,external cranial irradiation,radiation,Radiation,NA
11990712,NA,450,topotecan,i.v.,Injection,NA
11990712,NA,450,cisplatin,i.v.,Injection,NA
11990712,NA,450,g-csf,sc,Injection,NA
8120553,NA,451,topotecan,i.v.,Injection,NA
16683075,NA,452,thalidomide,oral,Capsule,NA
16683075,NA,452,il-2,sc,Injection,NA
16284058,NA,453,ucn-01,i.v.,Injection,7-Hydroxystaurosporine
16284058,NA,453,topotecan,i.v.,Injection,NA
17848737,NA,454,topotecan,i.v.,Injection,NA
17848737,NA,454,whole brain radiation therapy,radiation,Radiation,NA
28283779,NA,455,me-344,i.v.,Injection,NA
28283779,NA,455,topotecan,i.v.,Injection,NA
11896112,NA,457,topotecan,i.v.,Injection,NA
21590367,NCT00516438,458,olaparib,oral,Tablet,NA
21590367,NCT00516438,458,topotecan,i.v.,Injection,NA
8955652,NA,459,topotecan,i.v.,Injection,NA
8955652,NA,459,cisplatin,i.v.,Injection,NA
29051322,NA,460,px-866,oral,Tablet,NA
29051322,NA,460,vemurafenib,oral,Tablet,NA
15701855,NA,461,ecteinascidin-743,i.v.,Injection,"ET-743 or trabectedin, Yondelis"
20809205,NA,462,nanovnb,i.v.,Injection,an untargeted liposomal formulation of vinorelbine
1330081,NA,463,topotecan,i.v.,Injection,NA
17409986,NA,464,vandetanib,oral,Tablet,NA
