PMID,NCTID,CombnID,Drug_Name,Dose_Level,Dose_Value,Dose_Unit,Frequency,Schedule,Comments
18284451,NA,655,radiation therapy,3,NA,NA,NA,NA,fixed
18284451,NA,655,nedaplatin,4,80,mg/m2,1,initiated on the first day of radiation therapy; on day 1 every 4 weeks,NA
18284451,NA,655,ifosfamide,4,1000,mg/m2,1,initiated on the first day of radiation therapy; on days 1-5 every 4 weeks,fixed
18284451,NA,655,radiation therapy,4,NA,NA,NA,NA,fixed
10343194,NA,656,irinotecan,1,40,mg/m2,1,"on days 1, 8 and 15 every 4 weeks",NA
10343194,NA,656,cisplatin,1,20,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,cisplatin,1,20,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,ifosfamide,1,1500,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,rhg-csf,1,50,ug/m2,1,on days 5–18 except on the day of irinotecan treatment every 4 weeks,fixed
10343194,NA,656,irinotecan,2,50,mg/m2,1,"on days 1, 8 and 15 every 4 weeks",NA
10343194,NA,656,cisplatin,2,20,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,cisplatin,2,20,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,ifosfamide,2,1500,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,rhg-csf,2,50,ug/m2,1,on days 5–18 except on the day of irinotecan treatment every 4 weeks,fixed
10343194,NA,656,irinotecan,3,60,mg/m2,1,"on days 1, 8 and 15 every 4 weeks",NA
10343194,NA,656,cisplatin,3,20,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,cisplatin,3,20,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,ifosfamide,3,1500,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,rhg-csf,3,50,ug/m2,1,on days 5–18 except on the day of irinotecan treatment every 4 weeks,fixed
10343194,NA,656,irinotecan,4,70,mg/m2,1,"on days 1, 8 and 15 every 4 weeks",NA
10343194,NA,656,cisplatin,4,20,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,cisplatin,4,20,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,ifosfamide,4,1500,mg/m2,1,on days 1–4 every 4 weeks,fixed
10343194,NA,656,rhg-csf,4,50,ug/m2,1,on days 5–18 except on the day of irinotecan treatment every 4 weeks,fixed
18989889,NA,657,paclitaxel,1,250,mg/m2,1,6-hr continuous infusion on day 1 every 21–28 days,NA
18989889,NA,657,ifosfamide,1,2000,mg/m2,1,on days 1-3 every 21–28 days,NA
18989889,NA,657,mesna,1,400,mg/m2,1,on days 1-3 every 21–28 days,NA
18989889,NA,657,g-csf,1,5,ug/kg,1,"daily beginning 24 hr after the final dose of ifosfamide and continued until the absolute neutrophil count was >5,000/ul on one measurement or >1,500/ul on two consecutive daily measurements",NA
18989889,NA,657,g-csf,1,5,ug/kg,1,"daily beginning 24 hr after the final dose of ifosfamide and continued until the absolute neutrophil count was >5,000/ul on one measurement or >1,500/ul on two consecutive daily measurements",NA
18989889,NA,657,paclitaxel,2,325,mg/m2,1,6-hr continuous infusion on day 1 every 21–28 days,NA
18989889,NA,657,ifosfamide,2,2000,mg/m2,1,on days 1-3 every 21–28 days,NA
18989889,NA,657,mesna,2,400,mg/m2,1,on days 1-3 every 21–28 days,NA
18989889,NA,657,g-csf,2,5,ug/kg,1,"daily beginning 24 hr after the final dose of ifosfamide and continued until the absolute neutrophil count was >5,000/ul on one measurement or >1,500/ul on two consecutive daily measurements",NA
18989889,NA,657,g-csf,2,5,ug/kg,1,"daily beginning 24 hr after the final dose of ifosfamide and continued until the absolute neutrophil count was >5,000/ul on one measurement or >1,500/ul on two consecutive daily measurements",NA
18989889,NA,657,paclitaxel,3,425,mg/m2,1,6-hr continuous infusion on day 1 every 21–28 days,NA
18989889,NA,657,ifosfamide,3,2000,mg/m2,1,on days 1-3 every 21–28 days,NA
18989889,NA,657,mesna,3,400,mg/m2,1,on days 1-3 every 21–28 days,NA
18989889,NA,657,g-csf,3,5,ug/kg,1,"daily beginning 24 hr after the final dose of ifosfamide and continued until the absolute neutrophil count was >5,000/ul on one measurement or >1,500/ul on two consecutive daily measurements",NA
18989889,NA,657,g-csf,3,5,ug/kg,1,"daily beginning 24 hr after the final dose of ifosfamide and continued until the absolute neutrophil count was >5,000/ul on one measurement or >1,500/ul on two consecutive daily measurements",NA
18989889,NA,657,paclitaxel,4,550,mg/m2,1,6-hr continuous infusion on day 1 every 21–28 days,NA
18989889,NA,657,ifosfamide,4,2000,mg/m2,1,on days 1-3 every 21–28 days,NA
18989889,NA,657,mesna,4,400,mg/m2,1,on days 1-3 every 21–28 days,NA
18989889,NA,657,g-csf,4,5,ug/kg,1,"daily beginning 24 hr after the final dose of ifosfamide and continued until the absolute neutrophil count was >5,000/ul on one measurement or >1,500/ul on two consecutive daily measurements",NA
18989889,NA,657,g-csf,4,5,ug/kg,1,"daily beginning 24 hr after the final dose of ifosfamide and continued until the absolute neutrophil count was >5,000/ul on one measurement or >1,500/ul on two consecutive daily measurements",NA
24434430,EudraCT number: 2009-011417-24,658,panobinostat,1,20,mg,1,a three-times-per-week (MWF schedule) for 3 out of 4 weeks,NA
24434430,EudraCT number: 2009-011417-24,658,imatinib,1,400,mg,1,daily,NA
24434430,EudraCT number: 2009-011417-24,658,imatinib,1,400,mg,1,daily,NA
24434430,EudraCT number: 2009-011417-24,658,panobinostat,2,30,mg,1,a three-times-per-week (MWF schedule) for 3 out of 4 weeks,NA
24434430,EudraCT number: 2009-011417-24,658,imatinib,2,400,mg,1,daily,NA
24434430,EudraCT number: 2009-011417-24,658,imatinib,2,400,mg,1,daily,NA
31471313,NCT02164240,659,sunitinib,1,37.5,mg,1,3 continuous days in 28-day cycles,NA
31471313,NCT02164240,659,regorafenib,1,120,mg,1,4 continuous days in 28-day cycles,NA
31471313,NCT02164240,659,sunitinib,2,37.5,mg,1,3 continuous days in 28-day cycles,NA
31471313,NCT02164240,659,regorafenib,2,160,mg,1,4 continuous days in 28-day cycles,NA
9060524,NA,660,ifosfamide,1,2000,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,mesna,1,400,mg/m2,3,"on days 1, 2, and 3 every 21 days",fixed
9060524,NA,660,vinorelbine,1,15,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,g-csf,1,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,g-csf,1,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,ifosfamide,2,1600,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,mesna,2,400,mg/m2,3,"on days 1, 2, and 3 every 21 days",fixed
9060524,NA,660,vinorelbine,2,15,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,g-csf,2,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,g-csf,2,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,ifosfamide,3,1600,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,mesna,3,400,mg/m2,3,"on days 1, 2, and 3 every 21 days",fixed
9060524,NA,660,vinorelbine,3,20,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,g-csf,3,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,g-csf,3,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,ifosfamide,4,1600,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,mesna,4,400,mg/m2,3,"on days 1, 2, and 3 every 21 days",fixed
9060524,NA,660,vinorelbine,4,25,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,g-csf,4,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,g-csf,4,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,ifosfamide,5,1600,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,mesna,5,400,mg/m2,3,"on days 1, 2, and 3 every 21 days",fixed
9060524,NA,660,vinorelbine,5,30,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,g-csf,5,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,g-csf,5,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,ifosfamide,6,1600,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,mesna,6,400,mg/m2,3,"on days 1, 2, and 3 every 21 days",fixed
9060524,NA,660,vinorelbine,6,35,mg/m2,1,"on days 1, 2, and 3 every 21 days",NA
9060524,NA,660,g-csf,6,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,g-csf,6,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,ifosfamide,7,1600,mg/m2,1,"on days 1, 2, and 3 every 14 days",NA
9060524,NA,660,mesna,7,400,mg/m2,3,"on days 1, 2, and 3 every 14 days",fixed
9060524,NA,660,vinorelbine,7,25,mg/m2,1,"on days 1, 2, and 3 every 14 days",NA
9060524,NA,660,g-csf,7,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9060524,NA,660,g-csf,7,5,ug/kg,1,"on days 5 to 11 or until the absolute neutrophil count (ANC) was greater than 4,000/uL",fixed
9363862,NA,661,atra,1,60,mg/m2/d,3,"days 2, 3, and 4 repeated weekly for 4 weeks",NA
9363862,NA,661,ifn-a2a,1,3 x 10^6,IU/m2/d,1,days I to 5 repeated weekly for 4 weeks,fixed
9363862,NA,661,atra,2,90,mg/m2/d,3,"days 2, 3, and 4 repeated weekly for 4 weeks",NA
9363862,NA,661,ifn-a2a,2,3 x 10^6,IU/m2/d,1,days I to 5 repeated weekly for 4 weeks,fixed
9363862,NA,661,atra,3,120,mg/m2/d,3,"days 2, 3, and 4 repeated weekly for 4 weeks",NA
9363862,NA,661,ifn-a2a,3,3 x 10^6,IU/m2/d,1,days I to 5 repeated weekly for 4 weeks,fixed
11032596,NA,662,glufosfamide,1,800,mg/m2,1,every 3 weeks,NA
11032596,NA,662,glufosfamide,2,1600,mg/m2,1,every 3 weeks,NA
11032596,NA,662,glufosfamide,3,3200,mg/m2,1,every 3 weeks,NA
11032596,NA,662,glufosfamide,4,6000,mg/m2,1,every 3 weeks,NA
11032596,NA,662,glufosfamide,5,4500,mg/m2,1,every 3 weeks,NA
24492162,NA,663,imatinib,-2,300,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,imatinib,-2,300,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,cisplatin,-2,60,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,cisplatin,-2,60,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,pemetrexed,-2,350,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,imatinib,-1,300,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,imatinib,-1,300,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,cisplatin,-1,60,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,cisplatin,-1,60,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,pemetrexed,-1,400,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,imatinib,0,300,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,imatinib,0,300,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,cisplatin,0,60,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,cisplatin,0,60,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,pemetrexed,0,500,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,imatinib,1,300,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,imatinib,1,300,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,cisplatin,1,75,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,cisplatin,1,75,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,pemetrexed,1,500,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,imatinib,2,400,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,imatinib,2,400,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,cisplatin,2,75,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,cisplatin,2,75,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,pemetrexed,2,500,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,imatinib,3,600,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,imatinib,3,600,mg,1,daily in every 4-week cycle,NA
24492162,NA,663,cisplatin,3,75,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,cisplatin,3,75,mg/m2,1,every 28 days (+- 4 days),NA
24492162,NA,663,pemetrexed,3,500,mg/m2,1,every 28 days (+- 4 days),NA
17293590,NA,664,imatinib,1,200,mg/m2,2,"daily in each 28-day cycle, beginning withthe start of irradiation",NA
17293590,NA,664,imatinib,1,200,mg/m2,2,"daily in each 28-day cycle, beginning withthe start of irradiation",NA
17293590,NA,664,irradiation,1,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,664,imatinib,-1,150,mg/m2,2,daily in each 28-day cycle during RT,NA
17293590,NA,664,imatinib,-1,150,mg/m2,2,daily in each 28-day cycle during RT,NA
17293590,NA,664,irradiation,-1,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,664,imatinib,2,265,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,664,imatinib,2,265,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,664,irradiation,2,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,664,imatinib,3,350,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,664,imatinib,3,350,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,664,irradiation,3,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,665,imatinib,1,350,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,665,imatinib,1,350,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,665,irradiation,1,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,665,imatinib,2,465,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,665,imatinib,2,465,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,665,irradiation,2,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,665,imatinib,3,620,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,665,imatinib,3,620,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,665,irradiation,3,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,665,imatinib,4,800,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,665,imatinib,4,800,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,665,irradiation,4,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,666,imatinib,1,350,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,666,imatinib,1,350,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,666,irradiation,1,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,666,eiacds,1,NA,NA,NA,NA,NA
17293590,NA,666,imatinib,2,465,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,666,imatinib,2,465,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,666,irradiation,2,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,666,eiacds,2,NA,NA,NA,NA,NA
17293590,NA,666,imatinib,3,620,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,666,imatinib,3,620,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,666,irradiation,3,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,666,eiacds,3,NA,NA,NA,NA,NA
17293590,NA,666,imatinib,4,800,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,666,imatinib,4,800,mg/m2,2,"daily in each 28-day cycle, inititated after RT",NA
17293590,NA,666,irradiation,4,180,cGy,1,"five days per week, to a total dose of 5580 cGy",NA
17293590,NA,666,eiacds,4,NA,NA,NA,NA,NA
17909807,NA,667,peg-interferon,1,1.5,ug/kg,1,weekly in 6-week cycles,NA
17909807,NA,667,ril-2,1,10,MIU/m2,1,in weeks 1 and 4 given TIW in 6-week cycles,NA
17909807,NA,667,ril-2,1,5,MIU/m2,1,"during weeks 2, 3, 5, 6 given TIW in 6-week cyles",fixed
17909807,NA,667,peg-interferon,2,1.5,ug/kg,1,weekly in 6-week cycles,NA
17909807,NA,667,ril-2,2,15,MIU/m2,1,in weeks 1 and 4 given TIW in 6-week cycles,NA
17909807,NA,667,ril-2,2,5,MIU/m2,1,"during weeks 2, 3, 5, 6 given TIW in 6-week cyles",fixed
17909807,NA,667,peg-interferon,3,3,ug/kg,1,weekly in 6-week cycles,NA
17909807,NA,667,ril-2,3,15,MIU/m2,1,in weeks 1 and 4 given TIW in 6-week cycles,NA
17909807,NA,667,ril-2,3,5,MIU/m2,1,"during weeks 2, 3, 5, 6 given TIW in 6-week cyles",fixed
17909807,NA,667,peg-interferon,4,3,ug/kg,1,weekly in 6-week cycles,NA
17909807,NA,667,ril-2,4,20,MIU/m2,1,in weeks 1 and 4 given TIW in 6-week cycles,NA
17909807,NA,667,ril-2,4,5,MIU/m2,1,"during weeks 2, 3, 5, 6 given TIW in 6-week cyles",fixed
17909807,NA,667,peg-interferon,5,4.5,ug/kg,1,weekly in 6-week cycles,NA
17909807,NA,667,ril-2,5,20,MIU/m2,1,in weeks 1 and 4 given TIW in 6-week cycles,NA
17909807,NA,667,ril-2,5,5,MIU/m2,1,"during weeks 2, 3, 5, 6 given TIW in 6-week cyles",fixed
21242495,NCT00253474,668,pegylated interferon-α-2b,1,3,ug/kg,1,weekly,NA
21242495,NCT00253474,668,pegylated interferon-α-2b,2,4.5,ug/kg,1,weekly,NA
21242495,NCT00253474,668,pegylated interferon-α-2b,0,1,ug/kg,1,weekly,NA
10755315,NA,669,ifosfamide,1,1500,mg/m2,1,on days 1-4 every 4 weeks,fixed
10755315,NA,669,irinotecan,1,60,mg/m2,1,"on days 1, 8 and 15 every 4 weeks",fixed
10755315,NA,669,cisplatin,1,60,mg/m2,1,on day 1 every 4 weeks,NA
10755315,NA,669,cisplatin,1,60,mg/m2,1,on day 1 every 4 weeks,NA
10755315,NA,669,rhg-csf,1,1,ug/kg,1,on days 5-18 every 4 weeks except on the day of irinotecan treatment,fixed
10755315,NA,669,ifosfamide,2,1500,mg/m2,1,on days 1-4 every 4 weeks,fixed
10755315,NA,669,irinotecan,2,60,mg/m2,1,"on days 1, 8 and 15 every 4 weeks",fixed
10755315,NA,669,cisplatin,2,70,mg/m2,1,on day 1 every 4 weeks,NA
10755315,NA,669,cisplatin,2,70,mg/m2,1,on day 1 every 4 weeks,NA
10755315,NA,669,rhg-csf,2,1,ug/kg,1,on days 5-18 every 4 weeks except on the day of irinotecan treatment,fixed
10755315,NA,669,ifosfamide,3,1500,mg/m2,1,on days 1-4 every 4 weeks,fixed
10755315,NA,669,irinotecan,3,60,mg/m2,1,"on days 1, 8 and 15 every 4 weeks",fixed
10755315,NA,669,cisplatin,3,80,mg/m2,1,on day 1 every 4 weeks,NA
10755315,NA,669,cisplatin,3,80,mg/m2,1,on day 1 every 4 weeks,NA
10755315,NA,669,rhg-csf,3,1,ug/kg,1,on days 5-18 every 4 weeks except on the day of irinotecan treatment,fixed
18359865,NA,670,imatinib,1,400,mg,1,on days 1–8 of each 4-week cycle,NA
18359865,NA,670,imatinib,1,400,mg,1,on days 1–8 of each 4-week cycle,NA
18359865,NA,670,temozolomide,1,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,670,temozolomide,1,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,670,imatinib,2,600,mg,1,on days 1–8 of each 4-week cycle,NA
18359865,NA,670,imatinib,2,600,mg,1,on days 1–8 of each 4-week cycle,NA
18359865,NA,670,temozolomide,2,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,670,temozolomide,2,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,670,imatinib,3,800,mg/day,2,on days 1–8 of each 4-week cycle,NA
18359865,NA,670,imatinib,3,800,mg/day,2,on days 1–8 of each 4-week cycle,NA
18359865,NA,670,temozolomide,3,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,670,temozolomide,3,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,670,imatinib,4,1000,mg/day,2,on days 1–8 of each 4-week cycle,NA
18359865,NA,670,imatinib,4,1000,mg/day,2,on days 1–8 of each 4-week cycle,NA
18359865,NA,670,temozolomide,4,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,670,temozolomide,4,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,670,imatinib,5,1200,mg/day,2,on days 1–8 of each 4-week cycle,NA
18359865,NA,670,imatinib,5,1200,mg/day,2,on days 1–8 of each 4-week cycle,NA
18359865,NA,670,temozolomide,5,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,670,temozolomide,5,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,671,imatinib,1,400,mg,1,on days 1–8 of each 4-week cycle,NA
18359865,NA,671,imatinib,1,400,mg,1,on days 1–8 of each 4-week cycle,NA
18359865,NA,671,temozolomide,1,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,671,temozolomide,1,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,671,eiaeds,1,NA,NA,NA,NA,NA
18359865,NA,671,imatinib,2,600,mg,1,on days 1–8 of each 4-week cycle,NA
18359865,NA,671,imatinib,2,600,mg,1,on days 1–8 of each 4-week cycle,NA
18359865,NA,671,temozolomide,2,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,671,temozolomide,2,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,671,eiaeds,2,NA,NA,NA,NA,NA
18359865,NA,671,imatinib,3,800,mg/day,2,on days 1–8 of each 4-week cycle,NA
18359865,NA,671,imatinib,3,800,mg/day,2,on days 1–8 of each 4-week cycle,NA
18359865,NA,671,temozolomide,3,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,671,temozolomide,3,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,671,eiaeds,3,NA,NA,NA,NA,NA
18359865,NA,671,imatinib,4,1000,mg/day,2,on days 1–8 of each 4-week cycle,NA
18359865,NA,671,imatinib,4,1000,mg/day,2,on days 1–8 of each 4-week cycle,NA
18359865,NA,671,temozolomide,4,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,671,temozolomide,4,200,mg/m2,1,on days 4–8 of each 4-week cycle,NA
18359865,NA,671,eiaeds,4,NA,NA,NA,NA,NA
